Run_ID,Final_N3
944,128
945,6
946,16
947,23
948,137
949,42
950,51
951,88
952,7
953,98
954,303
955,84
956,36
957,73
958,10
959,10
960,6
961,39
962,56
963,15
964,1
965,74
966,34
967,24
968,13
969,97
970,111
971,5
972,13
973,18
974,13
975,64
976,40
977,26
978,50
979,1
980,19
981,20
982,33
983,199
984,58
985,34
986,35
987,24
988,37
989,64
990,87
991,5
992,47
993,93
994,109
995,106
996,20
997,18
998,1
999,28
1000,8
1001,8
1002,14
1003,3
1004,93
1005,15
1006,6
1007,36
1008,39
1009,57
1010,4
1011,14
1012,116
1013,18
1014,73
1015,13
1016,40
1017,49
1018,1
1019,30
1020,8
1021,51
1022,233
1023,1
1024,38
1025,1
1026,1
1027,1
1028,39
1029,158
1030,9
1031,32
1032,39
1033,1
1034,45
1035,3
1036,17
1037,2
1038,91
1039,16
1040,8
1041,46
1042,7
1043,1
1044,28
1045,50
1046,142
1047,11
1048,19
1049,1
1050,32
1051,32
1052,12
1053,2
1054,24
1055,2
1056,35
1057,1
1058,115
1059,27
1060,20
1061,44
1062,2
1063,12
1064,9
1065,25
1066,140
1067,6
1068,12
1069,1
1070,110
1071,1
1072,3
1073,8
1074,12
1075,123
1076,3
1077,9
1078,26
1079,53
1080,165
1081,90
1082,63
1083,11
1084,3
1085,6
1086,15
1087,4
1088,1
1089,12
1090,1
1091,33
1092,1
1093,5
1094,11
1095,47
1096,127
1097,3
1098,3
1099,17
1100,40
1101,8
1102,136
1103,36
1104,27
1105,25
1106,27
1107,1
1108,6
1109,36
1110,185
1111,16
1112,6
1113,8
1114,34
1115,17
1116,20
1117,39
1118,7
1119,229
1120,120
1121,42
1122,31
1123,98
1124,25
1125,35
1126,25
1127,9
1128,69
1129,62
1130,16
1131,1
1132,15
1133,52
1134,16
1135,13
1136,1
1137,33
1138,6
1139,5
1140,131
1141,2
1142,6
1143,11
1144,68
1145,10
1146,6
1147,42
1148,39
1149,24
1150,5
1151,28
1152,49
1153,25
1154,69
1155,72
1156,65
1157,62
1158,40
1159,30
1160,28
1161,52
1162,25
1163,9
1164,52
1165,13
1166,7
1167,62
1168,34
1169,7
1170,100
1171,80
1172,12
1173,10
1174,76
1175,46
1176,3
1177,1
1178,15
1179,204
1180,261
1181,35
1182,11
1183,16
1184,7
1185,152
1186,42
1187,37
1188,3
1189,17
1190,9
1191,147
1192,13
1193,64
1194,80
1195,5
1196,39
1197,128
1198,1
1199,5
1200,27
1201,5
1202,20
1203,8
1204,105
1205,53
1206,68
1207,26
1208,45
1209,19
1210,4
1211,36
1212,76
1213,103
1214,42
1215,193
1216,1
1217,54
1218,23
1219,45
1220,4
1221,3
1222,43
1223,16
1224,92
1225,8
1226,2
1227,23
1228,65
1229,33
1230,103
1231,8
1232,14
1233,34
1234,78
1235,47
1236,108
1237,48
1238,28
1239,81
1240,1
1241,48
1242,24
1243,20
1244,54
1245,46
1246,50
1247,5
1248,143
1249,103
1250,59
1251,7
1252,15
1253,14
1254,49
1255,15
1256,14
1257,9
1258,3
1259,113
1260,138
1261,16
1262,45
1263,3
1264,142
1265,58
1266,38
1267,1
1268,37
1269,47
1270,36
1271,13
1272,157
1273,25
1274,44
1275,79
1276,73
1277,32
1278,33
1279,128
1280,76
1281,25
1282,55
1283,18
1284,47
1285,32
1286,34
1287,42
1288,5
1289,48
1290,26
1291,23
1292,4
1293,124
1294,13
1295,16
1296,40
1297,37
1298,49
1299,1
1300,33
1301,5
1302,21
1303,10
1304,1
1305,80
1306,107
1307,38
1308,62
1309,98
1310,5
1311,15
1312,4
1313,40
1314,74
1315,1
1316,101
1317,19
1318,19
1319,35
1320,81
1321,39
1322,111
1323,27
1324,59
1325,44
1326,33
1327,1
1328,83
1329,17
1330,30
1331,6
1332,70
1333,12
1334,98
1335,11
1336,88
1337,24
1338,5
1339,14
1340,31
1341,79
1342,32
1343,273
1344,103
1345,16
1346,57
1347,57
1348,7
1349,52
1350,9
1351,12
1352,1
1353,15
1354,15
1355,219
1356,6
1357,3
1358,113
1359,65
1360,65
1361,7
1362,12
1363,11
1364,73
1365,100
1366,6
1367,52
1368,26
1369,36
1370,22
1371,27
1372,6
1373,12
1374,12
1375,113
1376,5
1377,58
1378,7
1379,59
1380,36
1381,33
1382,209
1383,78
1384,43
1385,4
1386,3
1387,86
1388,31
1389,6
1390,23
1391,15
1392,33
1393,32
1394,335
1395,14
1396,37
1397,140
1398,84
1399,50
1400,6
1401,30
1402,4
1403,19
1404,133
1405,37
1406,1
1407,11
1408,52
1409,4
1410,20
1411,122
1412,3
1413,10
1414,3
1415,8
1416,41
1417,54
1418,106
1419,4
1420,57
1421,2
1422,65
1423,45
1424,57
1425,51
1426,59
1427,37
1428,76
1429,128
1430,20
1431,1
1432,6
1433,58
1434,98
1435,46
1436,34
1437,23
1438,59
1439,11
1440,3
1441,155
1442,8
1443,37
1444,21
1445,61
1446,2
1447,48
1448,5
1449,94
1450,9
1451,5
1452,56
1453,15
1454,117
1455,36
1456,36
1457,5
1458,3
1459,38
1460,3
1461,31
1462,5
1463,4
1464,9
1465,81
1466,76
1467,16
1468,38
1469,52
1470,111
1471,57
1472,24
1473,32
1474,82
1475,14
1476,54
1477,17
1478,1
1479,17
1480,125
1481,1
1482,23
1483,19
1484,58
1485,29
1486,6
1487,46
1488,112
1489,9
1490,94
1491,43
1492,48
1493,1
1494,11
1495,40
1496,114
1497,45
1498,37
1499,12
1500,51
1501,77
1502,44
1503,1
1504,44
1505,150
1506,72
1507,34
1508,6
1509,52
1510,8
1511,14
1512,57
1513,149
1514,35
1515,23
1516,184
1517,101
1518,56
1519,33
1520,16
1521,17
1522,137
1523,6
1524,135
1525,57
1526,8
1527,88
1528,48
1529,33
1530,12
1531,1
1532,81
1533,7
1534,9
1535,109
1536,1
1537,22
1538,35
1539,15
1540,72
1541,38
1542,30
1543,42
1544,36
1545,11
1546,127
1547,16
1548,76
1549,54
1550,17
1551,10
1552,2
1553,90
1554,67
1555,18
1556,1
1557,11
1558,72
1559,5
1560,1
1561,18
1562,64
1563,28
1564,75
1565,63
1566,51
1567,16
1568,86
1569,30
1570,1
1571,27
1572,109
1573,1
1574,1
1575,96
1576,202
1577,36
1578,9
1579,78
1580,12
1581,19
1582,9
1583,100
1584,65
1585,12
1586,14
1587,47
1588,21
1589,32
1590,7
1591,38
1592,25
1593,16
1594,1
1595,8
1596,8
1597,7
1598,22
1599,25
1600,35
1601,89
1602,12
1603,27
1604,11
1605,5
1606,35
1607,11
1608,122
1609,6
1610,131
1611,84
1612,25
1613,22
1614,19
1615,53
1616,9
1617,18
1618,21
1619,49
1620,14
1621,102
1622,5
1623,4
1624,20
1625,1
1626,20
1627,11
1628,51
1629,75
1630,28
1631,58
1632,38
1633,63
1634,38
1635,20
1636,37
1637,21
1638,14
1639,1
1640,6
1641,56
1642,17
1643,11
1644,37
1645,33
1646,7
1647,23
1648,59
1649,5
1650,11
1651,12
1652,39
1653,140
1654,36
1655,5
1656,21
1657,138
1658,20
1659,12
1660,19
1661,13
1662,40
1663,68
1664,35
1665,38
1666,7
1667,38
1668,27
1669,17
1670,56
1671,49
1672,7
1673,99
1674,33
1675,110
1676,18
1677,181
1678,6
1679,7
1680,22
1681,12
1682,207
1683,3
1684,7
1685,19
1686,16
1687,59
1688,148
1689,1
1690,60
1691,7
1692,40
1693,5
1694,2
1695,6
1696,94
1697,24
1698,4
1699,10
1700,36
1701,16
1702,76
1703,12
1704,10
1705,1
1706,5
1707,58
1708,72
1709,62
1710,9
1711,34
1712,35
1713,46
1714,1
1715,50
1716,22
1717,46
1718,1
1719,32
1720,1
1721,123
1722,119
1723,9
1724,43
1725,7
1726,65
1727,105
1728,32
1729,70
1730,58
1731,7
1732,7
1733,43
1734,25
1735,93
1736,32
1737,49
1738,22
1739,82
1740,46
1741,50
1742,18
1743,4
1744,16
1745,3
1746,34
1747,11
1748,21
1749,9
1750,13
1751,47
1752,60
1753,75
1754,49
1755,54
1756,46
1757,36
1758,75
1759,48
1760,7
1761,3
1762,7
1763,47
1764,1
1765,20
1766,137
1767,12
1768,24
1769,27
1770,2
1771,67
1772,24
1773,58
1774,70
1775,34
1776,10
1777,6
1778,25
1779,65
1780,7
1781,1
1782,16
1783,43
1784,95
1785,46
1786,91
1787,24
1788,50
1789,30
1790,5
1791,15
1792,8
1793,69
1794,30
1795,124
1796,36
1797,1
1798,24
1799,100
1800,123
1801,75
1802,53
1803,5
1804,23
1805,1
1806,51
1807,46
1808,37
1809,24
1810,22
1811,29
1812,81
1813,26
1814,50
1815,99
1816,68
1817,51
1818,23
1819,14
1820,30
1821,4
1822,13
1823,45
1824,69
1825,35
1826,14
1827,10
1828,113
1829,8
1830,3
1831,12
1832,18
1833,15
1834,23
1835,21
1836,15
1837,3
1838,136
1839,18
1840,1
1841,9
1842,75
1843,68
1844,56
1845,21
1846,63
1847,3
1848,47
1849,68
1850,10
1851,114
1852,105
1853,45
1854,5
1855,52
1856,8
1857,22
1858,118
1859,5
1860,11
1861,1
1862,52
1863,9
1864,17
1865,17
1866,28
1867,77
1868,56
1869,218
1870,23
1871,50
1872,101
1873,10
1874,33
1875,6
1876,63
1877,18
1878,91
1879,16
1880,47
1881,44
1882,7
1883,90
1884,15
1885,2
1886,81
1887,75
1888,18
1889,13
1890,11
1891,44
1892,66
1893,53
1894,4
1895,119
1896,20
1897,44
1898,22
1899,17
1900,37
1901,37
1902,50
1903,8
1904,1
1905,28
1906,91
1907,91
1908,16
1909,1
1910,20
1911,5
1912,38
1913,41
1914,62
1915,38
1916,4
1917,76
1918,15
1919,105
1920,21
1921,9
1922,14
1923,20
1924,59
1925,94
1926,25
1927,1
1928,44
1929,121
1930,23
1931,73
1932,24
1933,23
1934,2
1935,32
1936,44
1937,19
1938,2
1939,26
1940,16
1941,108
1942,132
1943,18
1944,62
1945,7
1946,29
1947,19
1948,77
1949,12
1950,44
1951,5
1952,78
1953,23
1954,91
1955,17
1956,28
1957,74
1958,91
1959,23
1960,81
1961,1
1962,108
1963,67
1964,60
1965,34
1966,14
1967,64
1968,28
1969,20
1970,178
1971,129
1972,3
1973,88
1974,11
1975,80
1976,43
1977,15
1978,6
1979,33
1980,31
1981,43
1982,113
1983,1
1984,6
1985,37
1986,3
1987,116
1988,33
1989,5
1990,97
1991,11
1992,20
1993,28
1994,6
1995,22
1996,46
1997,25
1998,42
1999,84
2000,58
2001,7
2002,22
2003,125
2004,77
2005,1
2006,1
2007,30
2008,113
2009,8
2010,63
2011,52
2012,19
2013,32
2014,40
2015,117
2016,39
2017,13
2018,5
2019,1
2020,42
2021,1
2022,1
2023,24
2024,110
2025,80
2026,63
2027,140
2028,13
2029,85
2030,6
2031,62
2032,29
2033,12
2034,70
2035,1
2036,1
2037,24
2038,1
2039,34
2040,161
2041,6
2042,20
2043,39
2044,27
2045,5
2046,47
2047,45
2048,89
2049,39
2050,15
2051,30
2052,73
2053,1
2054,89
2055,54
2056,13
2057,58
2058,1
2059,31
2060,53
2061,6
2062,70
2063,2
2064,4
2065,59
2066,11
2067,83
2068,17
2069,109
2070,152
2071,25
2072,35
2073,126
2074,1
2075,60
2076,102
2077,44
2078,159
2079,27
2080,17
2081,75
2082,1
2083,77
2084,58
2085,16
2086,21
2087,39
2088,66
2089,63
2090,10
2091,23
2092,95
2093,56
2094,4
2095,8
2096,52
2097,97
2098,16
2099,7
2100,5
2101,187
2102,63
2103,30
2104,19
2105,3
2106,82
2107,23
2108,61
2109,8
2110,26
2111,47
2112,20
2113,10
2114,119
2115,45
2116,64
2117,11
2118,60
2119,74
2120,74
2121,33
2122,71
2123,19
2124,39
2125,11
2126,1
2127,14
2128,14
2129,84
2130,34
2131,82
2132,65
2133,36
2134,13
2135,13
2136,21
2137,1
2138,4
2139,4
2140,103
2141,31
2142,61
2143,1
2144,58
2145,58
2146,20
2147,98
2148,29
2149,78
2150,6
2151,33
2152,42
2153,67
2154,46
2155,24
2156,156
2157,1
2158,8
2159,148
2160,32
2161,73
2162,6
2163,47
2164,34
2165,11
2166,22
2167,16
2168,71
2169,80
2170,9
2171,14
2172,56
2173,3
2174,33
2175,3
2176,7
2177,142
2178,1
2179,63
2180,17
2181,39
2182,3
2183,55
2184,4
2185,35
2186,23
2187,81
2188,49
2189,11
2190,30
2191,33
2192,7
2193,34
2194,33
2195,36
2196,9
2197,26
2198,16
2199,164
2200,20
2201,13
2202,73
2203,7
2204,18
2205,10
2206,164
2207,7
2208,18
2209,8
2210,34
2211,6
2212,13
2213,29
2214,19
2215,17
2216,11
2217,56
2218,20
2219,37
2220,16
2221,15
2222,13
2223,14
2224,52
2225,26
2226,6
2227,60
2228,66
2229,221
2230,23
2231,57
2232,21
2233,50
2234,32
2235,8
2236,8
2237,23
2238,1
2239,24
2240,72
2241,47
2242,22
2243,100
2244,11
2245,18
2246,49
2247,14
2248,54
2249,18
2250,24
2251,21
2252,112
2253,37
2254,21
2255,1
2256,4
2257,1
2258,9
2259,5
2260,63
2261,112
2262,44
2263,159
2264,45
2265,6
2266,21
2267,1
2268,114
2269,4
2270,83
2271,12
2272,8
2273,67
2274,15
2275,1
2276,19
2277,1
2278,17
2279,7
2280,73
2281,45
2282,12
2283,25
2284,7
2285,79
2286,65
2287,19
2288,4
2289,138
2290,108
2291,60
2292,1
2293,94
2294,141
2295,33
2296,32
2297,6
2298,33
2299,46
2300,14
2301,1
2302,6
2303,1
2304,34
2305,59
2306,84
2307,41
2308,5
2309,70
2310,27
2311,29
2312,24
2313,1
2314,6
2315,51
2316,9
2317,27
2318,2
2319,3
2320,1
2321,112
2322,48
2323,3
2324,75
2325,16
2326,59
2327,16
2328,31
2329,3
2330,18
2331,91
2332,11
2333,84
2334,14
2335,8
2336,62
2337,28
2338,129
2339,15
2340,24
2341,76
2342,169
2343,48
2344,57
2345,9
2346,78
2347,13
2348,81
2349,120
2350,94
2351,9
2352,45
2353,172
2354,112
2355,24
2356,7
2357,34
2358,15
2359,31
2360,33
2361,3
2362,79
2363,1
2364,48
2365,127
2366,17
2367,19
2368,41
2369,10
2370,52
2371,1
2372,90
2373,16
2374,1
2375,137
2376,6
2377,21
2378,25
2379,2
2380,3
2381,2
2382,39
2383,43
2384,15
2385,41
2386,4
2387,75
2388,1
2389,51
2390,15
2391,52
2392,111
2393,13
2394,31
2395,19
2396,8
2397,1
2398,35
2399,30
2400,33
2401,55
2402,11
2403,36
2404,103
2405,30
2406,43
2407,46
2408,46
2409,28
2410,1
2411,160
2412,12
2413,91
2414,45
2415,75
2416,18
2417,28
2418,42
2419,6
2420,66
2421,2
2422,4
2423,76
2424,15
2425,51
2426,11
2427,37
2428,12
2429,161
2430,96
2431,20
2432,23
2433,31
2434,81
2435,13
2436,25
2437,8
2438,6
2439,3
2440,55
2441,70
2442,4
2443,120
2444,33
2445,25
2446,44
2447,23
2448,2
2449,29
2450,82
2451,74
2452,3
2453,13
2454,159
2455,22
2456,40
2457,29
2458,3
2459,58
2460,25
2461,53
2462,30
2463,198
2464,68
2465,158
2466,97
2467,60
2468,158
2469,40
2470,26
2471,6
2472,19
2473,11
2474,13
2475,47
2476,65
2477,77
2478,215
2479,121
2480,69
2481,24
2482,23
2483,1
2484,72
2485,41
2486,28
2487,1
2488,1
2489,89
2490,41
2491,29
2492,28
2493,87
2494,14
2495,20
2496,19
2497,96
2498,8
2499,5
2500,123
2501,20
2502,101
2503,3
2504,61
2505,35
2506,83
2507,25
2508,40
2509,4
2510,116
2511,13
2512,21
2513,15
2514,24
2515,29
2516,118
2517,39
2518,128
2519,55
2520,16
2521,8
2522,8
2523,39
2524,24
2525,49
2526,12
2527,62
2528,27
2529,85
2530,6
2531,38
2532,33
2533,12
2534,143
2535,26
2536,1
2537,16
2538,5
2539,51
2540,38
2541,36
2542,18
2543,90
2544,114
2545,11
2546,31
2547,1
2548,44
2549,8
2550,18
2551,25
2552,5
2553,38
2554,19
2555,6
2556,25
2557,4
2558,49
2559,9
2560,44
2561,7
2562,7
2563,15
2564,1
2565,31
2566,23
2567,33
2568,70
2569,52
2570,1
2571,68
2572,150
2573,33
2574,9
2575,100
2576,12
2577,56
2578,18
2579,53
2580,7
2581,2
2582,17
2583,11
2584,172
2585,73
2586,32
2587,12
2588,25
2589,45
2590,80
2591,41
2592,27
2593,106
2594,35
2595,22
2596,1
2597,25
2598,33
2599,92
2600,1
2601,42
2602,15
2603,53
2604,32
2605,44
2606,171
2607,13
2608,11
2609,4
2610,27
2611,160
2612,54
2613,9
2614,11
2615,7
2616,82
2617,1
2618,2
2619,13
2620,35
2621,53
2622,25
2623,7
2624,4
2625,18
2626,46
2627,122
2628,34
2629,18
2630,150
2631,9
2632,10
2633,24
2634,55
2635,13
2636,32
2637,43
2638,5
2639,104
2640,8
2641,66
2642,17
2643,57
2644,20
2645,14
2646,11
2647,90
2648,13
2649,66
2650,43
2651,77
2652,131
2653,15
2654,39
2655,10
2656,1
2657,5
2658,75
2659,13
2660,76
2661,10
2662,13
2663,93
2664,94
2665,52
2666,10
2667,32
2668,113
2669,46
2670,26
2671,50
2672,159
2673,81
2674,13
2675,4
2676,90
2677,10
2678,35
2679,4
2680,92
2681,56
2682,1
2683,3
2684,43
2685,7
2686,22
2687,5
2688,2
2689,4
2690,85
2691,17
2692,78
2693,12
2694,37
2695,135
2696,80
2697,74
2698,20
2699,98
2700,1
2701,13
2702,90
2703,27
2704,91
2705,31
2706,28
2707,18
2708,58
2709,4
2710,36
2711,25
2712,9
2713,49
2714,44
2715,6
2716,98
2717,8
2718,11
2719,60
2720,48
2721,66
2722,5
2723,87
2724,22
2725,50
2726,43
2727,19
2728,15
2729,36
2730,19
2731,45
2732,45
2733,9
2734,149
2735,31
2736,11
2737,6
2738,159
2739,5
2740,134
2741,19
2742,27
2743,30
2744,26
2745,10
2746,9
2747,2
2748,93
2749,9
2750,134
2751,40
2752,54
2753,28
2754,23
2755,24
2756,7
2757,27
2758,15
2759,20
2760,21
2761,13
2762,11
2763,48
2764,36
2765,175
2766,23
2767,1
2768,14
2769,37
2770,69
2771,43
2772,94
2773,1
2774,38
2775,28
2776,90
2777,37
2778,25
2779,57
2780,52
2781,46
2782,75
2783,66
2784,60
2785,128
2786,4
2787,1
2788,1
2789,10
2790,1
2791,20
2792,73
2793,27
2794,1
2795,31
2796,1
2797,43
2798,192
2799,29
2800,36
2801,7
2802,38
2803,2
2804,35
2805,73
2806,189
2807,1
2808,67
2809,42
2810,73
2811,17
2812,51
2813,101
2814,10
2815,27
2816,4
2817,3
2818,21
2819,5
2820,30
2821,1
2822,31
2823,12
2824,88
2825,57
2826,53
2827,127
2828,1
2829,16
2830,39
2831,11
2832,2
2833,4
2834,4
2835,12
2836,69
2837,15
2838,33
2839,139
2840,40
2841,27
2842,13
2843,17
2844,56
2845,31
2846,42
2847,56
2848,114
2849,17
2850,91
2851,79
2852,68
2853,57
2854,1
2855,54
2856,11
2857,1
2858,13
2859,47
2860,6
2861,4
2862,12
2863,81
2864,26
2865,31
2866,2
2867,38
2868,14
2869,31
2870,12
2871,211
2872,92
2873,150
2874,173
2875,40
2876,122
2877,59
2878,62
2879,1
2880,48
2881,1
2882,88
2883,89
2884,64
2885,46
2886,26
2887,22
2888,1
2889,6
2890,5
2891,52
2892,24
2893,68
2894,275
2895,28
2896,57
2897,59
2898,21
2899,105
2900,2
2901,1
2902,56
2903,64
2904,10
2905,119
2906,7
2907,9
2908,99
2909,42
2910,13
2911,38
2912,22
2913,27
2914,156
2915,3
2916,83
2917,6
2918,4
2919,11
2920,33
2921,54
2922,89
2923,1
2924,16
2925,6
2926,37
2927,40
2928,10
2929,47
2930,49
2931,55
2932,14
2933,12
2934,77
2935,48
2936,34
2937,66
2938,35
2939,142
2940,20
2941,41
2942,7
2943,8
2944,67
2945,27
2946,148
2947,19
2948,80
2949,35
2950,138
2951,102
2952,16
2953,22
2954,18
2955,13
2956,6
2957,9
2958,35
2959,14
2960,18
2961,93
2962,29
2963,47
2964,36
2965,26
2966,4
2967,101
2968,152
2969,73
2970,4
2971,2
2972,144
2973,83
2974,74
2975,2
2976,40
2977,67
2978,10
2979,1
2980,13
2981,81
2982,1
2983,6
2984,74
2985,1
2986,90
2987,25
2988,35
2989,23
2990,6
2991,65
2992,10
2993,13
2994,96
