Run_ID,Final_N3
355,2
356,1
357,10
358,69
359,2
360,23
361,30
362,140
363,20
364,30
365,25
366,50
367,16
368,30
369,11
370,74
371,19
372,3
373,12
374,121
375,35
376,37
377,8
378,1
379,37
380,4
381,28
382,109
383,14
384,111
385,24
386,33
387,44
388,36
389,11
390,55
391,17
392,15
393,18
394,1
395,13
396,5
397,15
398,1
399,74
400,49
401,17
402,45
403,29
404,22
405,53
406,13
407,6
408,12
409,41
410,97
411,17
412,89
413,22
414,50
415,54
416,13
417,35
418,59
419,29
420,31
421,36
422,115
423,26
424,296
425,53
426,108
427,71
428,68
429,27
430,17
431,5
432,13
433,41
434,123
435,1
436,64
437,28
438,45
439,38
440,80
441,49
442,6
443,6
444,3
445,1
446,18
447,44
448,6
449,88
450,119
451,6
452,22
453,36
454,21
455,50
456,17
457,12
458,67
459,1
460,55
461,13
462,13
463,50
464,112
465,151
466,100
467,35
468,7
469,15
470,8
471,37
472,37
473,28
474,1
475,79
476,3
477,24
478,14
479,29
480,163
481,79
482,33
483,21
484,54
485,76
486,10
487,10
488,45
489,1
490,90
491,7
492,5
493,24
494,32
495,105
496,57
497,11
498,79
499,101
500,11
501,13
502,93
503,11
504,164
505,82
506,21
507,16
508,15
509,160
510,44
511,23
512,2
513,1
514,12
515,6
516,6
517,66
518,31
519,1
520,20
521,54
522,172
523,27
524,25
525,1
526,35
527,9
528,14
529,34
530,34
531,17
532,34
533,97
534,62
535,44
536,151
537,13
538,1
539,6
540,5
541,14
542,22
543,24
544,42
545,6
546,91
547,24
548,113
549,44
550,109
551,57
552,1
553,2
554,11
555,93
556,22
557,12
558,138
559,87
560,67
561,12
562,29
563,54
564,47
565,106
566,19
567,65
568,1
569,94
570,38
571,51
572,101
573,118
574,13
575,58
576,50
577,85
578,17
579,7
580,37
581,20
582,7
583,49
584,5
585,63
586,7
587,31
588,64
589,4
590,31
591,9
592,5
593,44
594,28
595,16
596,30
597,42
598,21
599,76
600,20
601,64
602,70
603,19
604,17
605,1
606,172
607,4
608,5
609,1
610,17
611,42
612,11
613,41
614,61
615,144
616,24
617,6
618,73
619,2
620,27
621,16
622,16
623,71
624,67
625,19
626,1
627,68
628,44
629,8
630,24
631,19
632,3
633,109
634,5
635,3
636,11
637,34
638,29
639,145
640,38
641,152
642,23
643,4
644,98
645,86
646,48
647,8
648,24
649,32
650,28
651,23
652,71
653,96
654,38
655,31
656,61
657,26
658,17
659,45
660,46
661,68
662,13
663,17
664,276
665,1
666,16
667,77
668,138
669,9
670,35
671,31
672,32
673,156
674,57
675,19
676,16
677,84
678,40
679,124
680,77
681,97
682,23
683,28
684,24
685,130
686,37
687,149
688,127
689,37
690,51
691,11
692,34
693,35
694,24
695,1
696,5
697,19
698,17
699,46
700,81
701,41
702,52
703,94
704,52
705,142
706,27
707,41
708,152
709,21
710,197
711,1
712,10
713,13
714,95
715,5
716,33
717,68
718,61
719,34
720,42
721,37
722,4
723,8
724,2
725,15
726,20
727,70
728,23
729,1
730,6
731,15
732,50
733,5
734,59
735,10
736,11
737,28
738,11
739,61
740,8
741,42
742,64
743,12
744,5
745,9
746,49
747,18
748,28
749,53
750,71
751,34
752,39
753,36
754,28
755,23
756,1
757,1
758,73
759,48
760,3
761,10
762,6
763,35
764,24
765,1
766,22
767,45
768,21
769,47
770,6
771,34
772,140
773,125
774,52
775,6
776,16
777,14
778,1
779,43
780,40
781,20
782,20
783,83
784,1
785,21
786,10
787,43
788,20
789,53
790,1
791,32
792,73
793,11
794,7
795,49
796,105
797,12
798,48
799,17
800,7
801,1
802,12
803,19
804,33
805,66
806,58
807,128
808,18
809,18
810,46
811,204
812,14
813,150
814,10
815,55
816,48
817,1
818,15
819,63
820,1
821,21
822,80
823,31
824,18
825,22
826,104
827,21
828,128
829,23
830,26
831,13
832,72
833,111
834,98
835,4
836,21
837,15
838,37
839,5
840,95
841,1
842,22
843,49
844,14
845,116
846,28
847,64
848,48
849,53
850,18
851,10
852,1
853,40
854,114
855,1
856,16
857,19
858,33
859,86
860,31
861,3
862,95
863,44
864,1
865,69
866,99
867,3
868,42
869,46
870,67
871,37
872,58
873,1
874,91
875,4
876,69
877,175
878,41
879,20
880,28
881,58
882,32
883,15
884,37
885,14
886,19
887,63
888,7
889,3
890,123
891,13
892,54
893,71
894,48
895,67
896,65
897,45
898,37
899,86
900,43
901,37
902,1
903,62
904,16
905,46
906,19
907,6
908,16
909,49
910,51
911,94
912,14
913,1
914,46
915,96
916,1
917,12
918,39
919,18
920,31
921,7
922,73
923,15
924,26
925,9
926,27
927,29
928,93
929,43
930,1
931,10
932,19
933,1
934,6
935,35
936,21
937,66
938,106
939,7
940,46
941,26
942,55
943,3
944,2
945,68
946,42
947,65
948,41
949,64
950,44
951,102
952,46
953,14
954,24
955,1
956,4
957,56
958,19
959,131
960,130
961,110
962,60
963,31
964,1
965,40
966,3
967,2
968,34
969,31
970,79
971,48
972,1
973,20
974,14
975,40
976,25
977,101
978,38
979,59
980,40
981,21
982,96
983,4
984,100
985,26
986,7
987,20
988,115
989,1
990,1
991,142
992,88
993,22
994,16
995,19
996,78
997,26
998,17
999,168
1000,18
1001,12
1002,47
1003,19
1004,50
1005,20
1006,31
1007,59
1008,12
1009,1
1010,36
1011,27
1012,109
1013,1
1014,10
1015,57
1016,105
1017,34
1018,131
1019,26
1020,42
1021,14
1022,11
1023,10
1024,8
1025,112
1026,18
1027,40
1028,14
1029,68
1030,3
1031,48
1032,30
1033,95
1034,81
1035,13
1036,40
1037,8
1038,81
1039,91
1040,1
1041,16
1042,65
1043,78
1044,41
1045,42
1046,85
1047,29
1048,50
1049,56
1050,43
1051,5
1052,43
1053,34
1054,25
1055,19
1056,17
1057,82
1058,33
1059,74
1060,8
1061,4
1062,34
1063,19
1064,23
1065,7
1066,38
1067,7
1068,18
1069,3
1070,8
1071,20
1072,25
1073,71
1074,42
1075,7
1076,18
1077,21
1078,1
1079,18
1080,38
1081,44
1082,129
1083,81
1084,24
1085,58
1086,16
1087,14
1088,66
1089,24
1090,33
1091,11
1092,104
1093,77
1094,43
1095,6
1096,3
1097,40
1098,7
1099,119
1100,1
1101,115
1102,107
1103,43
1104,25
1105,123
1106,27
1107,31
1108,20
1109,5
1110,10
1111,16
1112,6
1113,17
1114,113
1115,154
1116,27
1117,20
1118,23
1119,1
1120,21
1121,2
1122,104
1123,1
1124,2
1125,60
1126,39
1127,9
1128,21
1129,13
1130,1
1131,67
1132,4
1133,20
1134,1
1135,33
1136,16
1137,5
1138,15
1139,108
1140,49
1141,43
1142,1
1143,4
1144,98
1145,75
1146,36
1147,28
1148,19
1149,55
1150,14
1151,71
1152,10
1153,114
1154,34
1155,45
1156,13
1157,9
1158,14
1159,27
1160,4
1161,15
1162,23
1163,70
1164,15
1165,1
1166,1
1167,39
1168,25
1169,107
1170,22
1171,38
1172,18
1173,39
1174,89
1175,69
1176,159
1177,16
1178,13
1179,322
1180,38
1181,85
1182,9
1183,36
1184,17
1185,68
1186,1
1187,21
1188,21
1189,127
1190,6
1191,113
1192,6
1193,20
1194,7
1195,4
1196,53
1197,22
1198,40
1199,4
1200,2
1201,2
1202,25
1203,29
1204,31
1205,45
1206,32
1207,45
1208,32
1209,60
1210,15
1211,27
1212,5
1213,63
1214,20
1215,112
1216,92
1217,66
1218,21
1219,5
1220,10
1221,34
1222,187
1223,26
1224,11
1225,30
1226,4
1227,35
1228,7
1229,15
1230,5
1231,20
1232,10
1233,15
1234,55
1235,38
1236,1
1237,13
1238,52
1239,17
1240,26
1241,50
1242,31
1243,8
1244,92
1245,21
1246,53
1247,7
1248,6
1249,10
1250,31
1251,59
1252,3
1253,1
1254,18
1255,13
1256,5
1257,32
1258,14
1259,87
1260,1
1261,60
1262,15
1263,77
1264,11
1265,7
1266,15
1267,64
1268,66
1269,53
1270,18
1271,240
1272,34
1273,6
1274,15
1275,1
1276,129
1277,44
1278,48
1279,93
1280,1
1281,80
1282,14
1283,2
1284,50
1285,1
1286,45
1287,66
1288,42
1289,26
1290,42
1291,25
1292,17
1293,26
1294,81
1295,34
1296,99
1297,4
1298,46
1299,25
1300,60
1301,73
1302,3
1303,130
1304,106
1305,61
1306,8
1307,16
1308,50
1309,27
1310,27
1311,195
1312,94
1313,54
1314,3
1315,147
1316,1
1317,13
1318,35
1319,13
1320,77
1321,6
1322,58
1323,101
1324,47
1325,45
1326,60
1327,40
1328,250
1329,31
1330,3
1331,26
1332,10
1333,140
1334,21
1335,24
1336,21
1337,22
1338,29
1339,231
1340,13
1341,36
1342,17
1343,167
1344,23
1345,6
1346,24
1347,23
1348,136
1349,9
1350,19
1351,37
1352,9
1353,44
1354,49
1355,21
1356,30
1357,11
1358,164
1359,19
1360,69
1361,98
1362,10
1363,68
1364,4
1365,32
1366,22
1367,15
1368,61
1369,48
1370,19
1371,64
1372,17
1373,34
1374,73
1375,5
1376,61
1377,26
1378,29
1379,122
1380,9
1381,14
1382,105
1383,9
1384,119
1385,47
1386,1
1387,1
1388,87
1389,56
1390,27
1391,79
1392,48
1393,25
1394,23
1395,57
1396,91
1397,39
1398,26
1399,49
1400,66
1401,13
1402,25
1403,4
1404,5
1405,13
1406,2
1407,109
1408,69
1409,49
1410,9
1411,17
1412,17
1413,1
1414,12
1415,49
1416,9
1417,35
1418,68
1419,28
1420,48
1421,5
1422,19
1423,36
1424,1
1425,27
1426,41
1427,73
1428,272
1429,17
1430,40
1431,103
1432,115
1433,120
1434,74
1435,133
1436,18
1437,82
1438,68
1439,109
1440,1
1441,24
1442,119
1443,60
1444,29
1445,20
1446,28
1447,12
1448,1
1449,46
1450,29
1451,8
1452,29
1453,20
1454,1
1455,40
1456,21
1457,31
1458,140
1459,22
1460,62
1461,2
1462,127
1463,49
1464,24
1465,50
1466,34
1467,50
1468,14
1469,97
1470,19
1471,46
1472,92
1473,3
1474,41
1475,184
1476,8
1477,2
1478,36
1479,16
1480,22
1481,25
1482,18
1483,20
1484,32
1485,13
1486,187
1487,29
1488,16
1489,41
1490,15
1491,22
1492,63
1493,15
1494,10
1495,10
1496,14
1497,40
1498,50
1499,34
1500,39
1501,27
1502,3
1503,26
1504,50
1505,8
1506,11
1507,105
1508,34
1509,1
1510,237
1511,10
1512,42
1513,43
1514,54
1515,29
1516,64
1517,35
1518,55
1519,11
1520,22
1521,20
1522,81
1523,34
1524,95
1525,72
1526,4
1527,33
1528,24
1529,12
1530,13
1531,49
1532,60
1533,5
1534,52
1535,60
1536,4
1537,12
1538,30
1539,15
1540,85
1541,18
1542,5
1543,17
1544,4
1545,143
1546,6
1547,14
1548,23
1549,156
1550,39
1551,36
1552,1
1553,8
1554,74
1555,122
1556,1
1557,61
1558,27
1559,12
1560,46
1561,42
1562,60
1563,87
1564,20
1565,18
1566,31
1567,25
1568,56
1569,34
1570,1
1571,27
1572,15
1573,190
1574,18
1575,9
1576,15
1577,138
1578,42
1579,11
1580,44
1581,5
1582,48
1583,55
1584,92
1585,2
1586,15
1587,17
1588,15
1589,108
1590,14
1591,1
1592,12
1593,2
1594,99
1595,68
1596,20
1597,6
1598,55
1599,75
1600,29
1601,5
1602,46
1603,12
1604,37
1605,187
1606,89
1607,1
1608,4
1609,36
1610,1
1611,3
1612,40
1613,46
1614,13
1615,3
1616,30
1617,126
1618,10
1619,122
1620,4
1621,50
1622,17
1623,12
1624,92
1625,191
1626,103
1627,76
1628,106
1629,1
1630,33
1631,129
1632,51
1633,2
1634,74
1635,41
1636,72
1637,15
1638,107
1639,14
1640,120
1641,13
1642,100
1643,10
1644,48
1645,16
1646,66
1647,55
1648,22
1649,5
1650,21
1651,7
1652,1
1653,1
1654,42
1655,14
1656,41
1657,15
1658,38
1659,32
1660,16
1661,17
1662,1
1663,32
1664,86
1665,15
1666,18
1667,39
1668,52
1669,158
1670,33
1671,75
1672,10
1673,58
1674,1
1675,8
1676,12
1677,12
1678,15
1679,1
1680,86
1681,3
1682,85
1683,1
1684,34
1685,64
1686,80
1687,191
1688,7
1689,33
1690,2
1691,9
1692,128
1693,20
1694,1
1695,55
1696,10
1697,42
1698,21
1699,177
1700,77
1701,11
1702,23
1703,48
1704,82
1705,19
1706,29
1707,77
1708,5
1709,43
1710,67
1711,11
1712,23
1713,12
1714,12
1715,1
1716,64
1717,29
1718,10
1719,26
1720,86
1721,181
1722,1
1723,1
1724,7
1725,77
1726,70
1727,39
1728,20
1729,46
1730,76
1731,32
1732,3
1733,13
1734,40
1735,37
1736,129
1737,14
1738,39
1739,86
1740,5
1741,9
1742,68
1743,47
1744,54
1745,65
1746,37
1747,76
1748,51
1749,8
1750,66
1751,14
1752,27
1753,32
1754,18
1755,29
1756,28
1757,24
1758,54
1759,81
1760,9
1761,22
1762,22
1763,39
1764,1
1765,1
1766,67
1767,21
1768,11
1769,14
1770,17
1771,1
1772,39
1773,55
1774,34
1775,25
1776,12
1777,49
1778,83
1779,38
1780,74
1781,33
1782,30
1783,169
1784,52
1785,37
1786,88
1787,118
1788,58
1789,58
1790,4
1791,71
1792,1
1793,110
1794,42
1795,83
1796,4
1797,33
1798,107
1799,40
1800,110
1801,29
1802,21
1803,182
1804,41
1805,82
1806,26
1807,53
1808,23
1809,12
1810,46
1811,24
1812,45
1813,17
1814,1
1815,55
1816,11
1817,99
1818,52
1819,7
1820,15
1821,27
1822,1
1823,18
1824,7
1825,13
1826,29
1827,115
1828,19
1829,8
1830,54
1831,31
1832,73
1833,17
1834,29
1835,1
1836,46
1837,11
1838,49
1839,101
1840,39
1841,9
1842,27
1843,82
1844,13
1845,14
1846,1
1847,64
1848,22
1849,60
1850,55
1851,73
1852,10
1853,17
1854,1
1855,176
1856,46
1857,4
1858,156
1859,18
1860,38
1861,92
1862,20
1863,36
1864,19
1865,38
1866,5
1867,46
1868,98
1869,95
1870,51
1871,62
1872,14
1873,55
1874,41
1875,44
1876,18
1877,71
1878,28
1879,35
1880,9
1881,26
1882,23
1883,27
1884,19
1885,1
1886,115
1887,10
1888,65
1889,12
1890,42
1891,35
1892,78
1893,57
1894,20
1895,26
1896,54
1897,45
1898,33
1899,13
1900,143
1901,35
1902,1
1903,9
1904,1
1905,12
1906,5
1907,14
1908,25
1909,23
1910,127
1911,40
1912,29
1913,80
1914,8
1915,29
1916,17
1917,78
1918,7
1919,33
1920,67
1921,52
1922,196
1923,38
1924,81
1925,37
1926,1
1927,9
1928,124
1929,4
1930,63
1931,78
1932,36
1933,81
1934,1
1935,9
1936,15
1937,64
1938,17
1939,9
1940,18
1941,7
1942,117
1943,36
1944,110
1945,54
1946,43
1947,36
1948,72
1949,4
1950,1
1951,64
1952,9
1953,52
1954,61
1955,36
1956,11
1957,8
1958,7
1959,26
1960,41
1961,3
1962,7
1963,101
1964,30
1965,24
1966,35
1967,33
1968,138
1969,1
1970,19
1971,29
1972,7
1973,36
1974,10
1975,28
1976,14
1977,1
1978,89
1979,37
1980,29
1981,23
1982,4
1983,135
1984,1
1985,67
1986,22
1987,37
1988,6
1989,73
1990,14
1991,33
1992,23
1993,24
1994,5
1995,104
1996,7
1997,22
1998,15
1999,38
2000,64
2001,55
2002,104
2003,13
2004,11
2005,5
2006,11
2007,26
2008,77
2009,31
2010,10
2011,72
2012,1
2013,37
2014,6
2015,3
2016,6
2017,111
2018,34
2019,35
2020,39
2021,55
2022,30
2023,32
2024,3
2025,6
2026,39
2027,11
2028,14
2029,27
2030,17
2031,5
2032,32
2033,29
2034,5
2035,109
2036,97
2037,29
2038,21
2039,84
2040,38
2041,33
2042,4
2043,64
2044,6
2045,219
2046,16
2047,148
2048,20
2049,157
2050,1
2051,31
2052,1
2053,13
2054,9
2055,7
2056,12
2057,105
2058,14
2059,79
2060,24
2061,79
2062,1
2063,1
2064,18
2065,1
2066,58
2067,5
2068,138
2069,98
2070,9
2071,85
2072,98
2073,3
2074,44
2075,169
2076,65
2077,40
2078,1
2079,35
2080,7
2081,173
2082,8
2083,19
2084,32
2085,3
2086,17
2087,8
2088,35
2089,21
2090,25
2091,44
2092,21
2093,1
2094,70
2095,1
2096,34
2097,32
2098,36
2099,15
2100,20
2101,24
2102,33
2103,107
2104,72
2105,55
2106,3
2107,10
2108,37
2109,2
2110,26
2111,57
2112,13
2113,141
2114,23
2115,10
2116,41
2117,88
2118,59
2119,5
2120,26
2121,8
2122,1
2123,23
2124,19
2125,8
2126,21
2127,32
2128,36
2129,49
2130,9
2131,24
2132,178
2133,11
2134,83
2135,59
2136,20
2137,4
2138,5
2139,19
2140,124
2141,83
2142,33
2143,173
2144,20
2145,5
2146,6
2147,1
2148,14
2149,43
2150,41
2151,38
2152,10
2153,60
2154,25
2155,117
2156,9
2157,10
2158,51
2159,28
2160,244
2161,3
2162,55
2163,41
2164,64
2165,95
2166,42
2167,5
2168,150
2169,37
2170,96
2171,1
2172,226
2173,33
2174,38
2175,65
2176,5
2177,1
2178,1
2179,155
2180,65
2181,69
2182,20
2183,44
2184,159
2185,38
2186,58
2187,10
2188,72
2189,50
2190,4
2191,176
2192,21
2193,56
2194,112
2195,35
2196,33
2197,49
2198,112
2199,1
2200,1
2201,5
2202,25
2203,14
2204,23
2205,4
2206,63
2207,132
2208,1
2209,18
2210,9
2211,71
2212,8
2213,79
2214,1
2215,39
2216,22
2217,11
2218,22
2219,1
2220,29
2221,101
2222,41
2223,32
2224,22
2225,21
2226,76
2227,63
2228,56
2229,7
2230,24
2231,16
2232,44
2233,17
2234,36
2235,4
2236,26
2237,183
2238,16
2239,4
2240,3
2241,1
2242,67
2243,19
2244,10
2245,5
2246,101
2247,12
2248,15
2249,235
2250,130
2251,171
2252,63
2253,10
2254,60
2255,3
2256,18
2257,75
2258,1
2259,7
2260,53
2261,41
2262,5
2263,117
2264,37
2265,71
2266,173
2267,15
2268,159
2269,23
2270,10
2271,1
2272,15
2273,59
2274,32
2275,21
2276,40
2277,10
2278,69
2279,34
2280,43
2281,55
2282,5
2283,19
2284,21
2285,68
2286,77
2287,58
2288,52
2289,34
2290,4
2291,73
2292,2
2293,65
2294,4
2295,4
2296,14
2297,132
2298,4
2299,7
2300,6
2301,71
2302,23
2303,28
2304,4
2305,41
2306,177
2307,50
2308,13
2309,22
2310,56
2311,26
2312,126
2313,7
2314,17
2315,24
2316,165
2317,112
2318,3
2319,57
2320,18
2321,86
2322,30
2323,25
2324,33
2325,82
2326,17
2327,25
2328,84
2329,1
2330,88
2331,20
2332,2
2333,6
2334,73
2335,54
2336,16
2337,75
2338,128
2339,27
2340,54
2341,10
2342,184
2343,123
2344,217
2345,128
2346,25
2347,154
2348,106
2349,21
2350,42
2351,126
2352,7
2353,91
2354,18
2355,22
2356,2
2357,56
2358,23
2359,4
2360,35
2361,6
2362,30
2363,27
2364,23
2365,30
2366,19
2367,1
2368,1
2369,45
2370,24
2371,75
2372,150
2373,24
2374,14
2375,18
2376,15
2377,33
2378,49
2379,32
2380,22
2381,111
2382,23
2383,17
2384,68
2385,10
2386,1
2387,12
2388,6
2389,107
2390,28
2391,1
2392,2
2393,8
2394,1
2395,44
2396,27
2397,79
2398,16
2399,43
2400,6
2401,59
2402,83
2403,7
2404,18
2405,13
2406,137
2407,6
2408,181
2409,106
2410,47
2411,10
2412,1
2413,63
2414,1
2415,9
2416,152
2417,122
2418,19
2419,25
2420,1
2421,16
2422,5
2423,39
2424,50
2425,73
2426,17
2427,27
2428,36
2429,9
2430,1
2431,72
2432,1
2433,75
2434,19
2435,1
2436,19
2437,46
2438,12
2439,3
2440,23
2441,15
2442,7
2443,65
2444,28
2445,18
2446,31
2447,1
2448,8
2449,26
2450,9
2451,29
2452,10
2453,4
2454,29
2455,2
2456,143
2457,138
2458,33
2459,7
2460,19
2461,14
2462,40
2463,1
2464,9
2465,46
2466,7
2467,39
2468,64
2469,50
2470,46
2471,21
2472,29
2473,6
2474,4
2475,55
2476,38
2477,40
2478,4
2479,9
2480,26
2481,8
2482,39
2483,23
2484,7
2485,234
2486,4
2487,1
2488,180
2489,24
2490,2
2491,48
2492,54
2493,31
2494,20
2495,119
2496,26
2497,5
2498,1
2499,1
2500,70
2501,26
2502,72
2503,9
2504,1
2505,19
2506,2
2507,62
2508,7
2509,21
2510,128
2511,19
2512,24
2513,296
2514,6
2515,21
2516,43
2517,132
2518,6
2519,89
2520,53
2521,8
2522,46
2523,13
2524,17
2525,6
2526,55
2527,77
2528,19
2529,94
2530,176
2531,5
2532,32
2533,20
2534,36
2535,94
2536,84
2537,39
2538,154
2539,44
2540,80
2541,131
2542,20
2543,4
2544,87
2545,17
2546,28
2547,4
2548,11
2549,10
2550,101
2551,16
2552,3
2553,4
2554,67
2555,40
2556,40
2557,23
2558,10
2559,5
2560,53
2561,23
2562,60
2563,31
2564,10
2565,38
2566,73
2567,6
2568,10
2569,1
2570,240
2571,19
2572,91
2573,8
2574,92
2575,37
2576,13
2577,21
2578,28
2579,6
2580,90
2581,35
2582,15
2583,31
2584,23
2585,22
2586,57
2587,56
2588,29
2589,37
2590,1
2591,53
2592,1
2593,12
2594,116
2595,20
2596,24
2597,17
2598,24
2599,20
2600,10
2601,18
2602,1
2603,34
2604,32
2605,20
2606,83
2607,86
2608,8
2609,1
2610,33
2611,31
2612,63
2613,137
2614,138
2615,30
2616,36
2617,32
2618,10
2619,92
2620,15
2621,4
2622,36
2623,26
2624,1
2625,2
2626,26
2627,26
2628,33
2629,36
2630,40
2631,61
2632,12
2633,24
2634,38
2635,34
2636,27
2637,206
2638,101
2639,16
2640,8
2641,85
2642,12
2643,19
2644,32
2645,82
2646,29
2647,49
2648,104
2649,11
2650,20
2651,1
2652,43
2653,44
2654,26
2655,9
2656,63
2657,19
2658,16
2659,42
2660,11
2661,46
2662,66
2663,15
2664,13
2665,22
2666,30
2667,21
2668,45
2669,34
2670,22
2671,36
2672,10
2673,6
2674,14
2675,9
2676,64
2677,74
2678,8
2679,26
2680,8
2681,132
2682,33
2683,73
2684,15
2685,12
2686,37
2687,127
2688,86
2689,24
2690,37
2691,5
2692,14
2693,11
2694,42
2695,50
2696,26
2697,1
2698,12
2699,16
2700,2
2701,44
2702,25
2703,11
2704,1
2705,11
2706,74
2707,53
2708,100
2709,24
2710,1
2711,14
2712,7
2713,1
2714,1
2715,117
2716,10
2717,80
2718,7
2719,25
2720,23
2721,37
2722,10
2723,1
2724,13
2725,33
2726,7
2727,97
2728,108
2729,67
2730,46
2731,89
2732,138
2733,56
2734,51
2735,74
2736,2
2737,3
2738,42
2739,86
2740,2
2741,1
2742,7
2743,17
2744,14
2745,15
2746,16
2747,3
2748,4
2749,53
2750,64
2751,22
2752,11
2753,25
2754,39
2755,5
2756,85
2757,19
2758,77
2759,39
2760,1
2761,3
2762,45
2763,124
2764,9
2765,36
2766,4
2767,33
2768,85
2769,8
2770,150
2771,47
2772,31
2773,16
2774,6
2775,41
2776,41
2777,4
2778,143
2779,29
2780,1
2781,12
2782,33
2783,25
2784,13
2785,38
2786,30
2787,106
2788,1
2789,77
2790,164
2791,11
2792,26
2793,95
2794,24
2795,17
2796,37
2797,1
2798,62
2799,71
2800,6
2801,37
2802,40
2803,11
2804,44
2805,55
2806,7
2807,80
2808,18
2809,34
2810,85
2811,42
2812,1
2813,40
2814,41
2815,1
2816,28
2817,39
2818,356
2819,25
2820,97
2821,44
2822,196
2823,73
2824,41
2825,32
2826,24
2827,87
2828,70
2829,29
2830,8
2831,79
2832,14
2833,11
2834,36
2835,62
2836,80
2837,98
2838,66
2839,53
2840,9
2841,11
2842,23
2843,42
2844,63
2845,21
2846,68
2847,11
2848,1
2849,3
2850,75
2851,21
2852,45
2853,55
2854,72
2855,7
2856,104
2857,45
2858,11
2859,1
2860,67
2861,43
2862,53
2863,1
2864,1
2865,9
2866,98
2867,45
2868,23
2869,6
2870,36
2871,93
2872,17
2873,19
2874,74
2875,31
2876,6
2877,48
2878,102
2879,145
2880,22
2881,44
2882,110
2883,123
2884,29
2885,58
2886,26
2887,129
2888,47
2889,28
2890,16
2891,26
2892,13
2893,117
2894,6
2895,15
2896,20
2897,1
2898,6
2899,1
2900,199
2901,1
2902,56
2903,60
2904,27
2905,16
2906,19
2907,8
2908,1
2909,64
2910,57
2911,14
2912,51
2913,44
2914,46
2915,89
2916,11
2917,77
2918,12
2919,27
2920,10
2921,16
2922,104
2923,33
2924,21
2925,70
2926,19
2927,121
2928,197
2929,14
2930,15
2931,114
2932,23
2933,15
2934,37
2935,58
2936,61
2937,48
2938,72
2939,37
2940,2
2941,120
2942,3
2943,38
2944,39
2945,1
2946,32
2947,78
2948,46
2949,19
2950,109
2951,64
2952,49
2953,115
2954,44
2955,1
2956,78
2957,14
2958,1
2959,118
2960,20
2961,31
2962,11
2963,51
2964,9
2965,26
2966,12
2967,82
2968,38
2969,33
2970,45
2971,29
2972,70
2973,5
2974,58
2975,37
2976,37
2977,8
2978,106
2979,4
2980,1
2981,16
2982,28
2983,6
2984,34
2985,83
2986,47
2987,72
2988,19
2989,35
2990,1
2991,7
2992,45
2993,74
2994,88
