Run_ID,Final_N3
504,107
505,14
506,43
507,63
508,14
509,38
510,7
511,82
512,20
513,22
514,10
515,12
516,38
517,50
518,70
519,4
520,90
521,16
522,1
523,20
524,85
525,43
526,11
527,1
528,94
529,68
530,7
531,66
532,227
533,1
534,4
535,11
536,102
537,29
538,1
539,100
540,25
541,21
542,15
543,7
544,10
545,71
546,26
547,43
548,31
549,84
550,76
551,86
552,21
553,5
554,12
555,8
556,7
557,22
558,1
559,100
560,68
561,52
562,71
563,34
564,17
565,28
566,42
567,119
568,115
569,180
570,27
571,26
572,199
573,55
574,24
575,10
576,25
577,43
578,92
579,34
580,10
581,1
582,21
583,2
584,60
585,18
586,20
587,1
588,71
589,60
590,19
591,8
592,212
593,76
594,81
595,9
596,24
597,86
598,1
599,12
600,7
601,133
602,14
603,53
604,70
605,163
606,103
607,9
608,26
609,1
610,32
611,71
612,91
613,65
614,48
615,43
616,52
617,28
618,3
619,25
620,37
621,29
622,57
623,102
624,117
625,46
626,7
627,87
628,1
629,5
630,9
631,12
632,4
633,35
634,45
635,28
636,154
637,28
638,34
639,27
640,12
641,31
642,64
643,72
644,14
645,37
646,74
647,61
648,13
649,13
650,3
651,15
652,55
653,13
654,199
655,84
656,50
657,103
658,151
659,16
660,99
661,32
662,41
663,97
664,15
665,50
666,53
667,133
668,55
669,31
670,1
671,35
672,36
673,176
674,24
675,62
676,30
677,81
678,40
679,1
680,1
681,93
682,85
683,29
684,10
685,29
686,125
687,44
688,46
689,17
690,115
691,52
692,105
693,80
694,11
695,102
696,1
697,101
698,4
699,89
700,157
701,6
702,40
703,79
704,17
705,114
706,17
707,150
708,21
709,51
710,39
711,58
712,4
713,40
714,37
715,2
716,38
717,83
718,47
719,174
720,13
721,94
722,137
723,9
724,85
725,1
726,5
727,1
728,19
729,5
730,15
731,39
732,21
733,46
734,41
735,34
736,54
737,2
738,54
739,25
740,16
741,10
742,16
743,11
744,104
745,20
746,20
747,18
748,40
749,1
750,1
751,54
752,34
753,16
754,118
755,168
756,35
757,13
758,83
759,64
760,4
761,53
762,22
763,12
764,2
765,31
766,150
767,82
768,11
769,7
770,35
771,13
772,1
773,40
774,16
775,76
776,8
777,133
778,53
779,26
780,19
781,18
782,69
783,39
784,12
785,32
786,5
787,1
788,84
789,18
790,12
791,7
792,20
793,29
794,10
795,99
796,19
797,12
798,1
799,128
800,66
801,87
802,10
803,14
804,7
805,72
806,51
807,24
808,20
809,31
810,27
811,56
812,63
813,34
814,3
815,62
816,108
817,44
818,38
819,18
820,28
821,26
822,110
823,35
824,64
825,9
826,64
827,58
828,33
829,8
830,108
831,41
832,9
833,55
834,168
835,17
836,52
837,4
838,28
839,1
840,8
841,72
842,15
843,15
844,34
845,39
846,43
847,30
848,73
849,103
850,9
851,59
852,7
853,34
854,11
855,52
856,22
857,1
858,104
859,17
860,13
861,2
862,14
863,32
864,21
865,12
866,1
867,25
868,134
869,42
870,55
871,59
872,2
873,24
874,19
875,2
876,6
877,23
878,6
879,87
880,7
881,66
882,1
883,9
884,19
885,36
886,7
887,8
888,1
889,2
890,27
891,72
892,13
893,40
894,86
895,5
896,16
897,219
898,8
899,8
900,23
901,1
902,69
903,26
904,62
905,24
906,25
907,67
908,29
909,69
910,228
911,15
912,48
913,135
914,56
915,6
916,51
917,49
918,40
919,13
920,13
921,74
922,71
923,14
924,4
925,8
926,38
927,220
928,30
929,18
930,10
931,87
932,57
933,99
934,8
935,34
936,15
937,14
938,55
939,41
940,2
941,58
942,45
943,34
944,44
945,50
946,16
947,204
948,1
949,34
950,7
951,2
952,120
953,1
954,29
955,46
956,21
957,128
958,37
959,19
960,107
961,124
962,50
963,14
964,17
965,95
966,40
967,49
968,7
969,22
970,66
971,28
972,40
973,172
974,17
975,22
976,8
977,111
978,6
979,10
980,30
981,56
982,65
983,56
984,19
985,44
986,18
987,15
988,95
989,40
990,43
991,13
992,98
993,47
994,172
995,41
996,45
997,4
998,23
999,28
1000,25
1001,20
1002,12
1003,11
1004,15
1005,26
1006,60
1007,91
1008,40
1009,44
1010,7
1011,85
1012,34
1013,39
1014,1
1015,77
1016,28
1017,9
1018,12
1019,93
1020,17
1021,9
1022,69
1023,56
1024,81
1025,38
1026,36
1027,79
1028,2
1029,33
1030,5
1031,32
1032,17
1033,36
1034,8
1035,6
1036,122
1037,59
1038,71
1039,15
1040,48
1041,48
1042,39
1043,19
1044,38
1045,15
1046,1
1047,22
1048,82
1049,16
1050,28
1051,12
1052,46
1053,1
1054,134
1055,3
1056,89
1057,83
1058,7
1059,18
1060,62
1061,59
1062,43
1063,34
1064,116
1065,1
1066,1
1067,31
1068,18
1069,120
1070,34
1071,10
1072,27
1073,58
1074,123
1075,6
1076,4
1077,33
1078,85
1079,19
1080,57
1081,42
1082,102
1083,24
1084,27
1085,2
1086,20
1087,18
1088,19
1089,21
1090,38
1091,6
1092,93
1093,71
1094,89
1095,6
1096,6
1097,4
1098,1
1099,4
1100,52
1101,49
1102,80
1103,14
1104,63
1105,46
1106,2
1107,49
1108,164
1109,1
1110,21
1111,55
1112,126
1113,21
1114,1
1115,36
1116,1
1117,140
1118,48
1119,60
1120,1
1121,18
1122,30
1123,4
1124,1
1125,33
1126,58
1127,25
1128,71
1129,9
1130,45
1131,61
1132,37
1133,8
1134,42
1135,62
1136,50
1137,29
1138,31
1139,65
1140,1
1141,81
1142,1
1143,8
1144,15
1145,35
1146,1
1147,1
1148,79
1149,41
1150,6
1151,19
1152,36
1153,5
1154,31
1155,9
1156,79
1157,26
1158,1
1159,72
1160,38
1161,50
1162,44
1163,10
1164,6
1165,14
1166,31
1167,58
1168,47
1169,6
1170,4
1171,24
1172,6
1173,16
1174,203
1175,17
1176,5
1177,31
1178,14
1179,25
1180,62
1181,84
1182,23
1183,36
1184,15
1185,35
1186,95
1187,17
1188,173
1189,27
1190,22
1191,29
1192,80
1193,116
1194,25
1195,46
1196,59
1197,41
1198,26
1199,138
1200,59
1201,58
1202,26
1203,12
1204,9
1205,51
1206,1
1207,16
1208,38
1209,48
1210,20
1211,1
1212,142
1213,1
1214,6
1215,46
1216,32
1217,32
1218,14
1219,115
1220,32
1221,32
1222,127
1223,79
1224,18
1225,60
1226,6
1227,5
1228,53
1229,14
1230,53
1231,79
1232,46
1233,9
1234,8
1235,11
1236,48
1237,79
1238,3
1239,7
1240,11
1241,18
1242,3
1243,27
1244,1
1245,56
1246,1
1247,3
1248,7
1249,38
1250,70
1251,29
1252,4
1253,60
1254,18
1255,32
1256,133
1257,30
1258,6
1259,33
1260,5
1261,23
1262,25
1263,4
1264,21
1265,23
1266,38
1267,25
1268,96
1269,20
1270,69
1271,4
1272,67
1273,80
1274,15
1275,2
1276,31
1277,27
1278,44
1279,16
1280,60
1281,27
1282,80
1283,4
1284,32
1285,39
1286,88
1287,57
1288,99
1289,10
1290,9
1291,49
1292,50
1293,53
1294,61
1295,223
1296,54
1297,17
1298,5
1299,14
1300,1
1301,136
1302,3
1303,100
1304,47
1305,223
1306,46
1307,1
1308,30
1309,1
1310,91
1311,6
1312,79
1313,27
1314,76
1315,9
1316,69
1317,6
1318,28
1319,40
1320,110
1321,68
1322,1
1323,5
1324,15
1325,16
1326,47
1327,6
1328,14
1329,50
1330,62
1331,65
1332,22
1333,118
1334,22
1335,105
1336,26
1337,32
1338,2
1339,92
1340,122
1341,119
1342,12
1343,3
1344,24
1345,21
1346,8
1347,31
1348,32
1349,16
1350,14
1351,34
1352,82
1353,27
1354,26
1355,78
1356,12
1357,39
1358,3
1359,37
1360,23
1361,43
1362,134
1363,7
1364,50
1365,58
1366,25
1367,6
1368,7
1369,13
1370,48
1371,33
1372,95
1373,41
1374,62
1375,74
1376,49
1377,67
1378,2
1379,42
1380,11
1381,54
1382,4
1383,26
1384,1
1385,43
1386,42
1387,24
1388,9
1389,27
1390,5
1391,1
1392,114
1393,1
1394,107
1395,18
1396,86
1397,51
1398,5
1399,62
1400,32
1401,27
1402,7
1403,1
1404,8
1405,127
1406,20
1407,6
1408,93
1409,4
1410,44
1411,57
1412,25
1413,81
1414,45
1415,52
1416,23
1417,34
1418,1
1419,37
1420,15
1421,33
1422,91
1423,33
1424,23
1425,7
1426,104
1427,19
1428,67
1429,42
1430,67
1431,62
1432,11
1433,32
1434,13
1435,51
1436,31
1437,9
1438,95
1439,70
1440,24
1441,54
1442,63
1443,16
1444,29
1445,24
1446,133
1447,25
1448,53
1449,82
1450,90
1451,48
1452,6
1453,102
1454,38
1455,31
1456,141
1457,4
1458,4
1459,11
1460,97
1461,29
1462,14
1463,26
1464,132
1465,21
1466,1
1467,64
1468,4
1469,4
1470,79
1471,40
1472,20
1473,57
1474,66
1475,57
1476,31
1477,23
1478,23
1479,3
1480,58
1481,108
1482,16
1483,75
1484,1
1485,9
1486,94
1487,8
1488,22
1489,49
1490,21
1491,11
1492,10
1493,1
1494,33
1495,132
1496,46
1497,5
1498,42
1499,80
1500,3
1501,15
1502,45
1503,43
1504,26
1505,37
1506,8
1507,79
1508,8
1509,7
1510,10
1511,5
1512,25
1513,43
1514,35
1515,121
1516,7
1517,32
1518,5
1519,97
1520,156
1521,11
1522,24
1523,58
1524,44
1525,88
1526,27
1527,59
1528,23
1529,1
1530,57
1531,1
1532,17
1533,60
1534,44
1535,59
1536,16
1537,1
1538,30
1539,14
1540,7
1541,6
1542,77
1543,52
1544,52
1545,45
1546,84
1547,5
1548,54
1549,11
1550,6
1551,15
1552,6
1553,23
1554,140
1555,15
1556,24
1557,54
1558,46
1559,60
1560,39
1561,73
1562,52
1563,145
1564,50
1565,23
1566,110
1567,67
1568,1
1569,37
1570,57
1571,7
1572,6
1573,17
1574,60
1575,27
1576,177
1577,6
1578,96
1579,12
1580,38
1581,41
1582,4
1583,30
1584,10
1585,63
1586,28
1587,16
1588,81
1589,81
1590,28
1591,25
1592,23
1593,37
1594,29
1595,85
1596,1
1597,36
1598,36
1599,5
1600,29
1601,33
1602,123
1603,1
1604,45
1605,28
1606,89
1607,81
1608,10
1609,14
1610,6
1611,12
1612,76
1613,16
1614,33
1615,78
1616,46
1617,5
1618,8
1619,35
1620,57
1621,5
1622,46
1623,37
1624,12
1625,17
1626,60
1627,8
1628,40
1629,28
1630,12
1631,12
1632,65
1633,1
1634,37
1635,28
1636,76
1637,20
1638,45
1639,8
1640,173
1641,40
1642,37
1643,46
1644,16
1645,12
1646,144
1647,24
1648,9
1649,8
1650,74
1651,1
1652,46
1653,35
1654,7
1655,28
1656,21
1657,46
1658,83
1659,133
1660,81
1661,3
1662,28
1663,13
1664,11
1665,4
1666,8
1667,108
1668,1
1669,34
1670,3
1671,117
1672,88
1673,34
1674,99
1675,26
1676,17
1677,99
1678,32
1679,1
1680,1
1681,51
1682,6
1683,21
1684,48
1685,20
1686,41
1687,17
1688,81
1689,57
1690,38
1691,21
1692,13
1693,21
1694,97
1695,28
1696,87
1697,17
1698,38
1699,15
1700,22
1701,14
1702,5
1703,86
1704,6
1705,22
1706,10
1707,36
1708,15
1709,43
1710,2
1711,21
1712,78
1713,94
1714,7
1715,27
1716,20
1717,68
1718,14
1719,21
1720,35
1721,6
1722,1
1723,18
1724,34
1725,1
1726,104
1727,21
1728,4
1729,48
1730,242
1731,63
1732,86
1733,41
1734,52
1735,36
1736,31
1737,81
1738,126
1739,77
1740,37
1741,39
1742,53
1743,36
1744,100
1745,6
1746,23
1747,82
1748,6
1749,18
1750,89
1751,84
1752,10
1753,126
1754,11
1755,75
1756,101
1757,31
1758,30
1759,18
1760,23
1761,64
1762,9
1763,99
1764,34
1765,19
1766,83
1767,38
1768,1
1769,20
1770,9
1771,6
1772,1
1773,19
1774,73
1775,38
1776,2
1777,3
1778,71
1779,6
1780,20
1781,59
1782,8
1783,48
1784,79
1785,252
1786,24
1787,39
1788,144
1789,42
1790,111
1791,5
1792,18
1793,136
1794,5
1795,33
1796,4
1797,79
1798,9
1799,4
1800,20
1801,71
1802,47
1803,15
1804,193
1805,33
1806,17
1807,4
1808,130
1809,1
1810,11
1811,47
1812,1
1813,55
1814,39
1815,52
1816,3
1817,21
1818,50
1819,19
1820,7
1821,27
1822,41
1823,57
1824,25
1825,1
1826,1
1827,33
1828,29
1829,6
1830,16
1831,62
1832,19
1833,31
1834,27
1835,68
1836,68
1837,115
1838,50
1839,175
1840,27
1841,1
1842,42
1843,57
1844,72
1845,8
1846,10
1847,1
1848,45
1849,44
1850,91
1851,48
1852,28
1853,25
1854,33
1855,37
1856,6
1857,28
1858,23
1859,12
1860,156
1861,68
1862,95
1863,1
1864,48
1865,10
1866,1
1867,18
1868,4
1869,26
1870,132
1871,6
1872,6
1873,22
1874,35
1875,7
1876,18
1877,10
1878,47
1879,18
1880,46
1881,56
1882,34
1883,1
1884,1
1885,120
1886,28
1887,13
1888,7
1889,14
1890,20
1891,27
1892,62
1893,85
1894,22
1895,74
1896,29
1897,126
1898,3
1899,4
1900,45
1901,125
1902,56
1903,5
1904,146
1905,18
1906,45
1907,32
1908,1
1909,29
1910,40
1911,116
1912,43
1913,9
1914,21
1915,8
1916,92
1917,19
1918,39
1919,48
1920,109
1921,120
1922,35
1923,25
1924,44
1925,11
1926,40
1927,62
1928,158
1929,25
1930,64
1931,18
1932,85
1933,18
1934,1
1935,18
1936,54
1937,1
1938,79
1939,123
1940,13
1941,67
1942,39
1943,47
1944,6
1945,42
1946,129
1947,132
1948,209
1949,126
1950,30
1951,315
1952,6
1953,55
1954,192
1955,13
1956,46
1957,21
1958,99
1959,38
1960,77
1961,46
1962,167
1963,5
1964,1
1965,23
1966,8
1967,78
1968,26
1969,15
1970,39
1971,178
1972,35
1973,8
1974,2
1975,31
1976,56
1977,53
1978,112
1979,15
1980,21
1981,13
1982,57
1983,57
1984,75
1985,30
1986,16
1987,48
1988,22
1989,144
1990,127
1991,16
1992,38
1993,18
1994,94
1995,115
1996,48
1997,24
1998,25
1999,34
2000,1
2001,31
2002,1
2003,24
2004,97
2005,14
2006,44
2007,16
2008,8
2009,3
2010,38
2011,50
2012,19
2013,13
2014,4
2015,3
2016,7
2017,115
2018,16
2019,34
2020,76
2021,1
2022,35
2023,53
2024,27
2025,151
2026,4
2027,83
2028,4
2029,1
2030,25
2031,35
2032,56
2033,1
2034,81
2035,34
2036,75
2037,1
2038,15
2039,6
2040,60
2041,3
2042,20
2043,18
2044,31
2045,29
2046,22
2047,49
2048,51
2049,26
2050,91
2051,21
2052,37
2053,73
2054,44
2055,27
2056,36
2057,8
2058,42
2059,1
2060,55
2061,78
2062,16
2063,75
2064,13
2065,1
2066,90
2067,52
2068,34
2069,64
2070,7
2071,6
2072,24
2073,126
2074,82
2075,146
2076,45
2077,3
2078,23
2079,6
2080,15
2081,218
2082,5
2083,60
2084,1
2085,3
2086,11
2087,13
2088,47
2089,34
2090,44
2091,16
2092,1
2093,37
2094,1
2095,93
2096,53
2097,5
2098,4
2099,18
2100,22
2101,153
2102,25
2103,134
2104,60
2105,10
2106,1
2107,21
2108,59
2109,44
2110,193
2111,33
2112,50
2113,17
2114,45
2115,43
2116,25
2117,66
2118,10
2119,9
2120,17
2121,85
2122,7
2123,36
2124,147
2125,7
2126,54
2127,94
2128,15
2129,83
2130,42
2131,11
2132,113
2133,39
2134,11
2135,111
2136,128
2137,84
2138,93
2139,1
2140,64
2141,23
2142,68
2143,57
2144,22
2145,15
2146,24
2147,43
2148,51
2149,5
2150,16
2151,78
2152,117
2153,36
2154,8
2155,18
2156,16
2157,63
2158,102
2159,157
2160,11
2161,127
2162,91
2163,15
2164,19
2165,30
2166,90
2167,8
2168,17
2169,25
2170,105
2171,12
2172,57
2173,106
2174,80
2175,16
2176,158
2177,20
2178,20
2179,3
2180,14
2181,3
2182,35
2183,9
2184,28
2185,15
2186,54
2187,43
2188,47
2189,6
2190,40
2191,26
2192,61
2193,18
2194,92
2195,152
2196,4
2197,22
2198,28
2199,23
2200,11
2201,1
2202,29
2203,63
2204,14
2205,19
2206,1
2207,21
2208,13
2209,1
2210,21
2211,48
2212,53
2213,68
2214,90
2215,34
2216,21
2217,134
2218,16
2219,56
2220,7
2221,25
2222,39
2223,7
2224,7
2225,20
2226,60
2227,3
2228,1
2229,1
2230,40
2231,86
2232,20
2233,60
2234,8
2235,144
2236,39
2237,42
2238,79
2239,30
2240,168
2241,1
2242,161
2243,55
2244,31
2245,4
2246,91
2247,4
2248,64
2249,38
2250,74
2251,103
2252,58
2253,26
2254,8
2255,21
2256,19
2257,66
2258,37
2259,37
2260,87
2261,25
2262,65
2263,26
2264,22
2265,21
2266,23
2267,7
2268,27
2269,85
2270,73
2271,88
2272,31
2273,97
2274,13
2275,39
2276,10
2277,26
2278,34
2279,100
2280,85
2281,23
2282,10
2283,40
2284,38
2285,1
2286,59
2287,1
2288,11
2289,101
2290,1
2291,39
2292,54
2293,83
2294,12
2295,54
2296,93
2297,75
2298,78
2299,35
2300,32
2301,17
2302,89
2303,41
2304,9
2305,21
2306,38
2307,215
2308,49
2309,71
2310,34
2311,22
2312,93
2313,81
2314,49
2315,6
2316,79
2317,106
2318,132
2319,47
2320,12
2321,4
2322,61
2323,1
2324,9
2325,71
2326,32
2327,104
2328,22
2329,50
2330,181
2331,17
2332,2
2333,9
2334,12
2335,5
2336,11
2337,33
2338,60
2339,29
2340,15
2341,90
2342,5
2343,26
2344,72
2345,3
2346,13
2347,99
2348,35
2349,10
2350,131
2351,21
2352,4
2353,37
2354,152
2355,7
2356,134
2357,55
2358,87
2359,11
2360,1
2361,6
2362,1
2363,76
2364,25
2365,47
2366,55
2367,96
2368,72
2369,19
2370,14
2371,74
2372,72
2373,15
2374,79
2375,30
2376,18
2377,1
2378,7
2379,95
2380,37
2381,114
2382,27
2383,146
2384,2
2385,7
2386,39
2387,6
2388,86
2389,84
2390,74
2391,160
2392,18
2393,38
2394,28
2395,28
2396,36
2397,6
2398,95
2399,5
2400,8
2401,18
2402,38
2403,2
2404,19
2405,56
2406,51
2407,8
2408,97
2409,12
2410,34
2411,31
2412,23
2413,146
2414,10
2415,26
2416,25
2417,2
2418,56
2419,53
2420,43
2421,1
2422,13
2423,60
2424,49
2425,1
2426,34
2427,16
2428,7
2429,15
2430,1
2431,64
2432,1
2433,31
2434,90
2435,6
2436,67
2437,48
2438,11
2439,11
2440,43
2441,1
2442,1
2443,88
2444,22
2445,34
2446,21
2447,26
2448,1
2449,26
2450,10
2451,27
2452,24
2453,53
2454,81
2455,13
2456,87
2457,5
2458,28
2459,26
2460,1
2461,7
2462,48
2463,100
2464,28
2465,43
2466,33
2467,5
2468,25
2469,9
2470,96
2471,119
2472,63
2473,39
2474,56
2475,31
2476,1
2477,41
2478,2
2479,1
2480,153
2481,32
2482,43
2483,20
2484,17
2485,1
2486,2
2487,5
2488,15
2489,160
2490,5
2491,15
2492,95
2493,158
2494,3
2495,98
2496,13
2497,51
2498,11
2499,6
2500,4
2501,60
2502,8
2503,118
2504,28
2505,194
2506,148
2507,70
2508,21
2509,145
2510,5
2511,15
2512,3
2513,78
2514,96
2515,76
2516,21
2517,71
2518,49
2519,48
2520,26
2521,29
2522,116
2523,11
2524,20
2525,30
2526,7
2527,26
2528,11
2529,92
2530,41
2531,25
2532,28
2533,57
2534,39
2535,29
2536,7
2537,38
2538,156
2539,58
2540,1
2541,25
2542,17
2543,81
2544,10
2545,21
2546,83
2547,1
2548,82
2549,2
2550,15
2551,32
2552,84
2553,34
2554,23
2555,57
2556,28
2557,26
2558,5
2559,50
2560,36
2561,22
2562,26
2563,76
2564,9
2565,19
2566,118
2567,1
2568,6
2569,71
2570,12
2571,1
2572,19
2573,3
2574,38
2575,62
2576,28
2577,48
2578,73
2579,7
2580,28
2581,22
2582,76
2583,9
2584,16
2585,106
2586,36
2587,6
2588,41
2589,50
2590,47
2591,8
2592,20
2593,77
2594,5
2595,113
2596,35
2597,27
2598,14
2599,42
2600,29
2601,45
2602,10
2603,126
2604,38
2605,5
2606,93
2607,38
2608,57
2609,5
2610,26
2611,18
2612,7
2613,2
2614,60
2615,52
2616,51
2617,1
2618,16
2619,48
2620,94
2621,106
2622,1
2623,85
2624,18
2625,9
2626,54
2627,1
2628,42
2629,214
2630,4
2631,36
2632,5
2633,75
2634,1
2635,36
2636,93
2637,56
2638,16
2639,15
2640,54
2641,92
2642,1
2643,107
2644,6
2645,94
2646,74
2647,79
2648,96
2649,30
2650,21
2651,79
2652,17
2653,40
2654,94
2655,47
2656,56
2657,197
2658,5
2659,20
2660,5
2661,8
2662,1
2663,38
2664,34
2665,26
2666,57
2667,21
2668,1
2669,166
2670,9
2671,145
2672,21
2673,9
2674,42
2675,8
2676,73
2677,9
2678,76
2679,87
2680,52
2681,14
2682,31
2683,58
2684,8
2685,30
2686,71
2687,27
2688,17
2689,59
2690,18
2691,36
2692,21
2693,1
2694,1
2695,1
2696,43
2697,71
2698,27
2699,107
2700,1
2701,20
2702,16
2703,20
2704,42
2705,88
2706,1
2707,84
2708,26
2709,68
2710,9
2711,88
2712,45
2713,1
2714,31
2715,5
2716,24
2717,146
2718,15
2719,3
2720,8
2721,35
2722,1
2723,33
2724,60
2725,7
2726,52
2727,62
2728,18
2729,29
2730,33
2731,40
2732,42
2733,6
2734,112
2735,131
2736,182
2737,43
2738,12
2739,8
2740,75
2741,5
2742,65
2743,39
2744,18
2745,84
2746,103
2747,39
2748,8
2749,1
2750,92
2751,23
2752,11
2753,22
2754,26
2755,3
2756,1
2757,30
2758,27
2759,112
2760,137
2761,31
2762,19
2763,21
2764,8
2765,33
2766,25
2767,40
2768,46
2769,21
2770,25
2771,24
2772,7
2773,81
2774,23
2775,6
2776,13
2777,65
2778,94
2779,67
2780,54
2781,80
2782,7
2783,50
2784,5
2785,72
2786,27
2787,3
2788,27
2789,11
2790,22
2791,46
2792,43
2793,37
2794,90
2795,8
2796,47
2797,75
2798,27
2799,45
2800,46
2801,34
2802,36
2803,46
2804,2
2805,62
2806,135
2807,18
2808,83
2809,86
2810,73
2811,41
2812,57
2813,12
2814,54
2815,38
2816,14
2817,21
2818,21
2819,5
2820,17
2821,161
2822,7
2823,90
2824,128
2825,15
2826,50
2827,25
2828,11
2829,11
2830,81
2831,13
2832,6
2833,36
2834,48
2835,66
2836,8
2837,70
2838,169
2839,71
2840,105
2841,12
2842,11
2843,1
2844,124
2845,50
2846,5
2847,8
2848,7
2849,18
2850,25
2851,18
2852,65
2853,58
2854,21
2855,66
2856,4
2857,73
2858,3
2859,10
2860,25
2861,2
2862,52
2863,26
2864,130
2865,69
2866,1
2867,22
2868,1
2869,6
2870,21
2871,1
2872,15
2873,42
2874,117
2875,65
2876,49
2877,1
2878,225
2879,1
2880,62
2881,15
2882,36
2883,11
2884,35
2885,25
2886,30
2887,100
2888,29
2889,19
2890,3
2891,31
2892,86
2893,86
2894,6
2895,30
2896,13
2897,76
2898,58
2899,24
2900,17
2901,27
2902,10
2903,33
2904,71
2905,11
2906,25
2907,8
2908,100
2909,18
2910,36
2911,106
2912,66
2913,40
2914,22
2915,7
2916,9
2917,31
2918,22
2919,32
2920,94
2921,35
2922,26
2923,20
2924,24
2925,39
2926,6
2927,30
2928,63
2929,92
2930,1
2931,101
2932,63
2933,28
2934,25
2935,81
2936,1
2937,6
2938,14
2939,1
2940,47
2941,142
2942,3
2943,74
2944,19
2945,46
2946,7
2947,16
2948,1
2949,44
2950,17
2951,54
2952,40
2953,1
2954,260
2955,24
2956,60
2957,27
2958,38
2959,38
2960,41
2961,41
2962,147
2963,15
2964,14
2965,41
2966,26
2967,91
2968,5
2969,94
2970,13
2971,59
2972,17
2973,10
2974,49
2975,20
2976,20
2977,63
2978,44
2979,35
2980,86
2981,20
2982,46
2983,56
2984,44
2985,72
2986,68
2987,106
2988,41
2989,47
2990,8
2991,18
2992,71
2993,38
2994,89
