Run_ID,Final_N3
1065,54
1066,27
1067,11
1068,6
1069,33
1070,1
1071,10
1072,4
1073,80
1074,16
1075,38
1076,12
1077,102
1078,124
1079,26
1080,41
1081,31
1082,59
1083,15
1084,6
1085,95
1086,10
1087,1
1088,57
1089,76
1090,156
1091,95
1092,99
1093,24
1094,57
1095,11
1096,11
1097,71
1098,1
1099,6
1100,78
1101,1
1102,1
1103,19
1104,74
1105,84
1106,95
1107,24
1108,26
1109,22
1110,28
1111,195
1112,67
1113,13
1114,97
1115,83
1116,1
1117,5
1118,4
1119,72
1120,7
1121,13
1122,87
1123,1
1124,1
1125,5
1126,2
1127,206
1128,1
1129,35
1130,18
1131,61
1132,48
1133,22
1134,9
1135,30
1136,12
1137,33
1138,31
1139,1
1140,122
1141,48
1142,62
1143,13
1144,17
1145,187
1146,86
1147,137
1148,19
1149,22
1150,125
1151,62
1152,18
1153,10
1154,7
1155,8
1156,46
1157,16
1158,36
1159,5
1160,48
1161,7
1162,149
1163,95
1164,3
1165,22
1166,34
1167,43
1168,35
1169,10
1170,54
1171,9
1172,4
1173,117
1174,34
1175,34
1176,58
1177,4
1178,1
1179,60
1180,51
1181,71
1182,10
1183,12
1184,64
1185,1
1186,79
1187,10
1188,27
1189,9
1190,2
1191,29
1192,63
1193,14
1194,27
1195,16
1196,3
1197,68
1198,1
1199,59
1200,43
1201,2
1202,2
1203,1
1204,49
1205,1
1206,19
1207,13
1208,34
1209,46
1210,56
1211,61
1212,5
1213,49
1214,68
1215,32
1216,19
1217,23
1218,7
1219,28
1220,148
1221,35
1222,72
1223,23
1224,41
1225,20
1226,50
1227,24
1228,159
1229,130
1230,42
1231,41
1232,40
1233,14
1234,12
1235,24
1236,32
1237,1
1238,47
1239,105
1240,6
1241,85
1242,31
1243,31
1244,69
1245,15
1246,14
1247,62
1248,57
1249,25
1250,17
1251,45
1252,17
1253,9
1254,19
1255,12
1256,46
1257,16
1258,16
1259,1
1260,45
1261,6
1262,50
1263,43
1264,35
1265,31
1266,6
1267,23
1268,15
1269,39
1270,115
1271,26
1272,70
1273,49
1274,9
1275,73
1276,29
1277,85
1278,15
1279,30
1280,53
1281,30
1282,32
1283,5
1284,22
1285,17
1286,25
1287,18
1288,28
1289,90
1290,62
1291,1
1292,43
1293,5
1294,55
1295,4
1296,91
1297,22
1298,1
1299,29
1300,88
1301,1
1302,34
1303,1
1304,1
1305,23
1306,6
1307,13
1308,10
1309,21
1310,31
1311,32
1312,68
1313,34
1314,30
1315,25
1316,113
1317,36
1318,154
1319,1
1320,53
1321,5
1322,84
1323,3
1324,1
1325,12
1326,18
1327,107
1328,1
1329,26
1330,78
1331,73
1332,73
1333,24
1334,1
1335,28
1336,7
1337,137
1338,9
1339,7
1340,6
1341,111
1342,35
1343,64
1344,5
1345,19
1346,22
1347,45
1348,75
1349,8
1350,1
1351,66
1352,39
1353,79
1354,54
1355,14
1356,1
1357,135
1358,4
1359,112
1360,39
1361,51
1362,11
1363,12
1364,44
1365,20
1366,101
1367,33
1368,173
1369,1
1370,8
1371,16
1372,62
1373,21
1374,26
1375,26
1376,72
1377,16
1378,39
1379,37
1380,61
1381,36
1382,55
1383,7
1384,79
1385,29
1386,7
1387,18
1388,24
1389,37
1390,169
1391,40
1392,8
1393,4
1394,21
1395,51
1396,4
1397,32
1398,47
1399,15
1400,5
1401,1
1402,1
1403,48
1404,98
1405,26
1406,2
1407,60
1408,49
1409,23
1410,86
1411,16
1412,70
1413,44
1414,111
1415,7
1416,9
1417,29
1418,17
1419,34
1420,43
1421,20
1422,157
1423,25
1424,21
1425,17
1426,68
1427,76
1428,27
1429,100
1430,25
1431,44
1432,2
1433,85
1434,115
1435,82
1436,2
1437,7
1438,19
1439,60
1440,72
1441,63
1442,1
1443,12
1444,87
1445,119
1446,89
1447,53
1448,89
1449,25
1450,95
1451,115
1452,80
1453,57
1454,17
1455,144
1456,15
1457,20
1458,81
1459,85
1460,109
1461,42
1462,24
1463,12
1464,104
1465,32
1466,40
1467,4
1468,39
1469,135
1470,15
1471,114
1472,25
1473,48
1474,6
1475,32
1476,5
1477,16
1478,46
1479,5
1480,1
1481,35
1482,19
1483,88
1484,8
1485,1
1486,34
1487,99
1488,3
1489,50
1490,114
1491,19
1492,203
1493,5
1494,8
1495,1
1496,5
1497,6
1498,53
1499,7
1500,184
1501,13
1502,3
1503,17
1504,89
1505,3
1506,14
1507,43
1508,67
1509,28
1510,77
1511,97
1512,45
1513,10
1514,32
1515,9
1516,21
1517,22
1518,20
1519,26
1520,50
1521,17
1522,38
1523,123
1524,30
1525,30
1526,7
1527,1
1528,73
1529,110
1530,7
1531,92
1532,238
1533,1
1534,189
1535,63
1536,4
1537,183
1538,55
1539,70
1540,15
1541,30
1542,13
1543,75
1544,141
1545,8
1546,16
1547,12
1548,52
1549,102
1550,4
1551,39
1552,64
1553,55
1554,23
1555,60
1556,29
1557,31
1558,45
1559,46
1560,15
1561,23
1562,79
1563,111
1564,112
1565,44
1566,73
1567,100
1568,47
1569,3
1570,39
1571,1
1572,23
1573,128
1574,24
1575,13
1576,23
1577,11
1578,5
1579,170
1580,34
1581,24
1582,219
1583,36
1584,8
1585,23
1586,27
1587,25
1588,2
1589,1
1590,16
1591,8
1592,36
1593,81
1594,33
1595,37
1596,19
1597,120
1598,4
1599,15
1600,15
1601,82
1602,8
1603,1
1604,67
1605,91
1606,40
1607,22
1608,24
1609,4
1610,32
1611,23
1612,12
1613,108
1614,22
1615,23
1616,72
1617,6
1618,159
1619,62
1620,210
1621,135
1622,11
1623,2
1624,1
1625,48
1626,37
1627,77
1628,107
1629,29
1630,21
1631,84
1632,6
1633,4
1634,24
1635,34
1636,31
1637,18
1638,32
1639,110
1640,52
1641,22
1642,15
1643,46
1644,22
1645,58
1646,6
1647,121
1648,27
1649,1
1650,27
1651,62
1652,1
1653,30
1654,36
1655,21
1656,71
1657,29
1658,84
1659,5
1660,131
1661,37
1662,51
1663,91
1664,17
1665,100
1666,164
1667,1
1668,29
1669,1
1670,67
1671,2
1672,73
1673,51
1674,67
1675,95
1676,41
1677,5
1678,13
1679,34
1680,4
1681,20
1682,52
1683,122
1684,8
1685,20
1686,86
1687,49
1688,36
1689,34
1690,113
1691,67
1692,52
1693,23
1694,6
1695,92
1696,43
1697,114
1698,20
1699,204
1700,1
1701,13
1702,1
1703,28
1704,142
1705,5
1706,72
1707,44
1708,8
1709,40
1710,106
1711,37
1712,34
1713,25
1714,75
1715,11
1716,45
1717,105
1718,11
1719,10
1720,55
1721,57
1722,51
1723,1
1724,7
1725,44
1726,131
1727,59
1728,46
1729,55
1730,167
1731,36
1732,86
1733,24
1734,36
1735,14
1736,78
1737,30
1738,65
1739,50
1740,5
1741,4
1742,35
1743,10
1744,44
1745,95
1746,31
1747,68
1748,4
1749,216
1750,6
1751,29
1752,84
1753,12
1754,30
1755,30
1756,16
1757,1
1758,20
1759,3
1760,8
1761,168
1762,12
1763,32
1764,17
1765,59
1766,47
1767,14
1768,57
1769,31
1770,22
1771,25
1772,48
1773,69
1774,2
1775,20
1776,60
1777,73
1778,3
1779,1
1780,123
1781,24
1782,22
1783,1
1784,16
1785,8
1786,5
1787,22
1788,46
1789,35
1790,37
1791,34
1792,1
1793,1
1794,20
1795,34
1796,55
1797,7
1798,46
1799,73
1800,29
1801,66
1802,25
1803,4
1804,10
1805,39
1806,24
1807,13
1808,89
1809,18
1810,59
1811,103
1812,152
1813,63
1814,1
1815,33
1816,4
1817,49
1818,55
1819,88
1820,51
1821,19
1822,34
1823,12
1824,20
1825,59
1826,121
1827,9
1828,97
1829,7
1830,15
1831,24
1832,16
1833,74
1834,26
1835,97
1836,75
1837,51
1838,5
1839,4
1840,1
1841,11
1842,24
1843,11
1844,30
1845,15
1846,6
1847,8
1848,27
1849,34
1850,69
1851,7
1852,110
1853,1
1854,42
1855,46
1856,5
1857,1
1858,8
1859,44
1860,66
1861,3
1862,25
1863,67
1864,7
1865,89
1866,74
1867,11
1868,23
1869,7
1870,9
1871,17
1872,22
1873,6
1874,109
1875,51
1876,2
1877,63
1878,162
1879,62
1880,7
1881,22
1882,2
1883,102
1884,9
1885,22
1886,35
1887,1
1888,15
1889,12
1890,20
1891,66
1892,113
1893,21
1894,25
1895,30
1896,2
1897,24
1898,9
1899,180
1900,1
1901,43
1902,42
1903,2
1904,111
1905,3
1906,14
1907,178
1908,55
1909,27
1910,32
1911,10
1912,38
1913,27
1914,1
1915,78
1916,53
1917,9
1918,46
1919,132
1920,18
1921,92
1922,14
1923,21
1924,64
1925,2
1926,20
1927,112
1928,23
1929,99
1930,18
1931,17
1932,82
1933,61
1934,24
1935,28
1936,13
1937,37
1938,28
1939,13
1940,42
1941,1
1942,6
1943,3
1944,19
1945,78
1946,35
1947,71
1948,42
1949,1
1950,50
1951,7
1952,15
1953,4
1954,45
1955,18
1956,48
1957,9
1958,5
1959,13
1960,17
1961,37
1962,22
1963,17
1964,1
1965,35
1966,7
1967,139
1968,77
1969,72
1970,45
1971,19
1972,44
1973,1
1974,4
1975,9
1976,49
1977,22
1978,61
1979,79
1980,20
1981,4
1982,22
1983,12
1984,10
1985,42
1986,7
1987,74
1988,111
1989,13
1990,27
1991,9
1992,30
1993,22
1994,42
1995,24
1996,30
1997,4
1998,32
1999,6
2000,27
2001,28
2002,6
2003,95
2004,11
2005,24
2006,2
2007,87
2008,68
2009,41
2010,13
2011,4
2012,8
2013,120
2014,23
2015,8
2016,79
2017,8
2018,1
2019,4
2020,79
2021,165
2022,12
2023,36
2024,4
2025,15
2026,5
2027,44
2028,18
2029,1
2030,1
2031,39
2032,5
2033,22
2034,16
2035,61
2036,19
2037,34
2038,76
2039,31
2040,9
2041,16
2042,188
2043,7
2044,13
2045,1
2046,9
2047,19
2048,34
2049,2
2050,44
2051,9
2052,44
2053,44
2054,4
2055,22
2056,30
2057,9
2058,1
2059,80
2060,40
2061,1
2062,17
2063,41
2064,75
2065,12
2066,4
2067,43
2068,99
2069,83
2070,76
2071,13
2072,121
2073,17
2074,100
2075,69
2076,17
2077,58
2078,13
2079,61
2080,10
2081,13
2082,7
2083,25
2084,9
2085,108
2086,12
2087,40
2088,74
2089,145
2090,49
2091,26
2092,72
2093,123
2094,139
2095,18
2096,10
2097,52
2098,30
2099,10
2100,13
2101,12
2102,25
2103,1
2104,89
2105,49
2106,37
2107,49
2108,1
2109,25
2110,73
2111,16
2112,54
2113,1
2114,3
2115,66
2116,30
2117,50
2118,47
2119,16
2120,4
2121,14
2122,55
2123,27
2124,58
2125,19
2126,33
2127,60
2128,54
2129,119
2130,2
2131,10
2132,43
2133,58
2134,4
2135,15
2136,109
2137,14
2138,5
2139,64
2140,18
2141,41
2142,68
2143,111
2144,142
2145,93
2146,1
2147,67
2148,6
2149,42
2150,6
2151,53
2152,137
2153,13
2154,54
2155,22
2156,164
2157,8
2158,13
2159,52
2160,13
2161,86
2162,40
2163,30
2164,58
2165,12
2166,20
2167,25
2168,15
2169,50
2170,16
2171,48
2172,78
2173,10
2174,155
2175,15
2176,132
2177,98
2178,156
2179,163
2180,28
2181,69
2182,128
2183,2
2184,71
2185,1
2186,20
2187,118
2188,3
2189,45
2190,9
2191,18
2192,158
2193,27
2194,74
2195,10
2196,50
2197,42
2198,5
2199,1
2200,42
2201,9
2202,26
2203,130
2204,43
2205,91
2206,57
2207,79
2208,68
2209,56
2210,5
2211,80
2212,199
2213,8
2214,7
2215,23
2216,22
2217,90
2218,58
2219,8
2220,31
2221,32
2222,58
2223,23
2224,32
2225,96
2226,35
2227,37
2228,85
2229,116
2230,5
2231,3
2232,45
2233,62
2234,52
2235,7
2236,25
2237,2
2238,36
2239,9
2240,58
2241,99
2242,22
2243,27
2244,9
2245,11
2246,57
2247,1
2248,20
2249,53
2250,126
2251,33
2252,14
2253,71
2254,30
2255,18
2256,4
2257,28
2258,21
2259,25
2260,18
2261,1
2262,18
2263,1
2264,56
2265,59
2266,54
2267,23
2268,26
2269,27
2270,50
2271,90
2272,78
2273,15
2274,113
2275,61
2276,19
2277,1
2278,16
2279,72
2280,51
2281,39
2282,58
2283,98
2284,33
2285,8
2286,42
2287,21
2288,32
2289,9
2290,51
2291,56
2292,87
2293,37
2294,1
2295,27
2296,33
2297,39
2298,64
2299,43
2300,34
2301,3
2302,80
2303,40
2304,30
2305,36
2306,115
2307,1
2308,49
2309,9
2310,6
2311,13
2312,71
2313,5
2314,7
2315,80
2316,28
2317,44
2318,33
2319,62
2320,62
2321,5
2322,40
2323,47
2324,2
2325,12
2326,1
2327,81
2328,78
2329,30
2330,7
2331,24
2332,179
2333,44
2334,26
2335,61
2336,32
2337,3
2338,36
2339,15
2340,36
2341,1
2342,21
2343,66
2344,140
2345,75
2346,57
2347,19
2348,21
2349,27
2350,24
2351,87
2352,110
2353,20
2354,39
2355,8
2356,143
2357,68
2358,56
2359,8
2360,53
2361,31
2362,33
2363,122
2364,45
2365,64
2366,23
2367,16
2368,81
2369,28
2370,5
2371,94
2372,6
2373,4
2374,25
2375,11
2376,31
2377,20
2378,98
2379,14
2380,24
2381,66
2382,96
2383,92
2384,10
2385,49
2386,5
2387,21
2388,128
2389,59
2390,42
2391,103
2392,17
2393,60
2394,70
2395,29
2396,5
2397,14
2398,55
2399,65
2400,69
2401,17
2402,1
2403,18
2404,1
2405,1
2406,37
2407,38
2408,23
2409,16
2410,79
2411,173
2412,84
2413,14
2414,8
2415,11
2416,6
2417,80
2418,52
2419,17
2420,15
2421,39
2422,29
2423,60
2424,23
2425,24
2426,36
2427,56
2428,8
2429,10
2430,22
2431,1
2432,58
2433,15
2434,73
2435,27
2436,60
2437,51
2438,23
2439,115
2440,104
2441,68
2442,8
2443,10
2444,6
2445,1
2446,25
2447,39
2448,9
2449,102
2450,6
2451,33
2452,21
2453,1
2454,1
2455,34
2456,63
2457,52
2458,50
2459,19
2460,4
2461,38
2462,31
2463,2
2464,29
2465,43
2466,5
2467,174
2468,65
2469,28
2470,44
2471,17
2472,86
2473,99
2474,5
2475,8
2476,87
2477,5
2478,55
2479,34
2480,8
2481,54
2482,24
2483,1
2484,171
2485,43
2486,77
2487,89
2488,40
2489,19
2490,81
2491,142
2492,82
2493,7
2494,16
2495,76
2496,87
2497,5
2498,28
2499,89
2500,5
2501,190
2502,47
2503,46
2504,5
2505,11
2506,50
2507,9
2508,54
2509,21
2510,35
2511,19
2512,102
2513,1
2514,5
2515,75
2516,35
2517,1
2518,1
2519,21
2520,13
2521,3
2522,31
2523,54
2524,33
2525,86
2526,56
2527,45
2528,20
2529,14
2530,7
2531,27
2532,10
2533,1
2534,87
2535,85
2536,19
2537,64
2538,11
2539,8
2540,8
2541,77
2542,33
2543,26
2544,35
2545,18
2546,2
2547,1
2548,98
2549,30
2550,50
2551,11
2552,83
2553,69
2554,53
2555,19
2556,109
2557,24
2558,89
2559,29
2560,83
2561,1
2562,45
2563,9
2564,66
2565,174
2566,11
2567,95
2568,31
2569,106
2570,36
2571,89
2572,69
2573,56
2574,33
2575,62
2576,73
2577,5
2578,39
2579,4
2580,8
2581,11
2582,29
2583,50
2584,85
2585,5
2586,15
2587,15
2588,8
2589,6
2590,85
2591,48
2592,50
2593,102
2594,74
2595,7
2596,13
2597,81
2598,42
2599,1
2600,124
2601,39
2602,16
2603,15
2604,1
2605,11
2606,16
2607,33
2608,10
2609,29
2610,52
2611,12
2612,87
2613,69
2614,26
2615,4
2616,1
2617,23
2618,95
2619,143
2620,13
2621,39
2622,2
2623,38
2624,88
2625,41
2626,158
2627,11
2628,30
2629,36
2630,56
2631,11
2632,22
2633,37
2634,28
2635,46
2636,74
2637,6
2638,25
2639,61
2640,9
2641,5
2642,13
2643,25
2644,19
2645,8
2646,32
2647,43
2648,16
2649,163
2650,46
2651,26
2652,32
2653,39
2654,8
2655,54
2656,40
2657,81
2658,113
2659,79
2660,13
2661,38
2662,31
2663,25
2664,23
2665,20
2666,33
2667,27
2668,118
2669,26
2670,45
2671,8
2672,114
2673,85
2674,4
2675,19
2676,74
2677,1
2678,76
2679,95
2680,1
2681,154
2682,121
2683,10
2684,31
2685,46
2686,24
2687,76
2688,45
2689,6
2690,16
2691,25
2692,62
2693,65
2694,18
2695,3
2696,5
2697,32
2698,61
2699,39
2700,41
2701,38
2702,53
2703,98
2704,49
2705,217
2706,1
2707,1
2708,127
2709,5
2710,42
2711,19
2712,82
2713,72
2714,8
2715,14
2716,89
2717,63
2718,52
2719,83
2720,1
2721,117
2722,46
2723,10
2724,58
2725,23
2726,81
2727,77
2728,61
2729,71
2730,1
2731,14
2732,1
2733,99
2734,16
2735,39
2736,9
2737,3
2738,10
2739,55
2740,58
2741,37
2742,22
2743,46
2744,31
2745,25
2746,1
2747,61
2748,5
2749,91
2750,102
2751,38
2752,94
2753,13
2754,66
2755,9
2756,11
2757,2
2758,19
2759,69
2760,62
2761,64
2762,38
2763,1
2764,95
2765,43
2766,19
2767,3
2768,49
2769,56
2770,43
2771,144
2772,90
2773,77
2774,30
2775,39
2776,149
2777,11
2778,1
2779,6
2780,63
2781,22
2782,25
2783,43
2784,53
2785,57
2786,36
2787,8
2788,1
2789,20
2790,20
2791,130
2792,47
2793,10
2794,4
2795,31
2796,11
2797,76
2798,49
2799,42
2800,17
2801,45
2802,129
2803,30
2804,38
2805,14
2806,8
2807,29
2808,4
2809,52
2810,2
2811,52
2812,1
2813,43
2814,152
2815,2
2816,12
2817,70
2818,9
2819,100
2820,5
2821,16
2822,59
2823,68
2824,80
2825,8
2826,8
2827,66
2828,86
2829,53
2830,46
2831,65
2832,35
2833,48
2834,6
2835,41
2836,25
2837,8
2838,3
2839,131
2840,15
2841,19
2842,40
2843,9
2844,24
2845,26
2846,53
2847,8
2848,14
2849,28
2850,46
2851,63
2852,3
2853,89
2854,12
2855,49
2856,93
2857,14
2858,76
2859,37
2860,49
2861,167
2862,30
2863,20
2864,140
2865,29
2866,42
2867,16
2868,2
2869,53
2870,168
2871,16
2872,31
2873,2
2874,1
2875,102
2876,35
2877,57
2878,38
2879,10
2880,22
2881,87
2882,26
2883,25
2884,145
2885,178
2886,1
2887,5
2888,1
2889,27
2890,3
2891,223
2892,1
2893,42
2894,29
2895,9
2896,77
2897,50
2898,12
2899,26
2900,11
2901,163
2902,39
2903,6
2904,24
2905,47
2906,37
2907,17
2908,1
2909,26
2910,1
2911,15
2912,24
2913,47
2914,8
2915,26
2916,13
2917,1
2918,34
2919,102
2920,16
2921,43
2922,18
2923,20
2924,63
2925,5
2926,16
2927,22
2928,34
2929,26
2930,12
2931,18
2932,4
2933,1
2934,64
2935,79
2936,29
2937,14
2938,48
2939,18
2940,2
2941,6
2942,39
2943,6
2944,62
2945,38
2946,78
2947,63
2948,30
2949,41
2950,21
2951,23
2952,58
2953,16
2954,69
2955,55
2956,78
2957,5
2958,61
2959,1
2960,34
2961,136
2962,163
2963,16
2964,16
2965,13
2966,151
2967,40
2968,50
2969,14
2970,122
2971,5
2972,51
2973,31
2974,5
2975,16
2976,5
2977,49
2978,153
2979,29
2980,20
2981,10
2982,24
2983,19
2984,17
2985,32
2986,83
2987,90
2988,31
2989,50
2990,16
2991,16
2992,1
2993,55
2994,1
